Tick (ms),ADC Value
15152,40
15154,33
15156,44
15158,51
15160,46
15162,43
15164,42
15166,43
15168,48
15170,41
15172,32
15174,38
15176,18
15178,55
15180,46
15182,44
15184,35
15186,42
15188,29
15190,23
15192,37
15194,40
15196,57
15198,45
15200,53
15202,30
15204,58
15206,44
15208,67
15210,49
15212,44
15214,33
15216,33
15218,39
15220,27
15222,46
15224,47
15226,36
15228,33
15230,22
15232,12
15234,16
15236,32
15238,27
15240,30
15242,31
15244,28
15246,52
15248,42
15250,35
15252,19
15254,19
15256,44
15258,23
15260,33
15262,32
15264,19
15266,21
15268,42
15270,23
15272,10
15274,24
15276,35
15278,51
15280,35
15282,34
15284,38
15286,48
15288,57
15290,47
15292,47
15294,7
15296,51
15298,35
15300,39
15302,30
15304,24
15306,56
15308,32
15310,47
15312,29
15314,48
15316,52
15318,33
15320,54
15322,43
15324,56
15326,42
15328,41
15330,45
15332,36
15334,25
15336,23
15338,42
15340,38
15342,38
15344,59
15346,68
15348,30
15350,60
15352,32
15354,35
15356,23
15358,45
15360,28
15362,39
15364,35
15366,46
15368,66
15370,49
15372,50
15374,42
15376,22
15378,25
15380,43
15382,37
15384,44
15386,34
15388,49
15390,67
15392,56
15394,35
15396,37
15398,27
15400,33
15402,31
15404,35
15406,35
15408,57
15410,47
15412,53
15414,43
15416,44
15418,25
15420,26
15422,74
15424,54
15426,64
15428,55
15430,54
15432,46
15434,48
15436,41
15438,41
15440,58
15442,57
15444,58
15446,54
15448,51
15450,54
15452,55
15454,36
15456,47
15458,30
15460,41
15462,35
15464,62
15466,40
15468,59
15470,46
15472,48
15474,43
15476,24
15478,21
15480,31
15482,30
15484,31
15486,47
15488,36
15490,40
15492,20
15494,15
15496,38
15498,37
15500,40
15502,36
15504,17
15506,33
15508,42
15510,20
15512,52
15514,41
15516,26
15518,18
15520,28
15522,34
15524,33
15526,43
15528,60
15530,44
15532,43
15534,37
15536,29
15538,40
15540,52
15542,48
15544,53
15546,41
15548,63
15550,56
15552,46
15554,27
15556,59
15558,62
15560,41
15562,66
15564,56
15566,47
15568,56
15570,39
15572,56
15574,25
15576,33
15578,42
15580,39
15582,34
15584,51
15586,42
15588,35
15590,28
15592,27
15594,32
15596,17
15598,49
15600,30
15602,29
15604,39
15606,29
15608,59
15610,44
15612,31
15614,32
15616,43
15618,52
15620,48
15622,33
15624,31
15626,32
15628,50
15630,61
15632,42
15634,29
15636,54
15638,67
15640,29
15642,36
15644,52
15646,37
15648,36
15650,46
15652,45
15654,44
15656,62
15658,53
15660,39
15662,49
15664,62
15666,47
15668,33
15670,33
15672,62
15674,53
15676,62
15678,44
15680,46
15682,47
15684,27
15686,30
15688,31
15690,67
15692,37
15694,35
15696,33
15698,47
15700,55
15702,21
15704,36
15706,16
15708,48
15710,30
15712,27
15714,22
15716,43
15718,57
15720,24
15722,18
15724,30
15726,37
15728,26
15730,27
15732,26
15734,51
15736,39
15738,28
15740,60
15742,50
15744,52
15746,47
15748,38
15750,35
15752,58
15754,27
15756,34
15758,48
15760,59
15762,42
15764,35
15766,27
15768,33
15770,27
15772,35
15774,49
15776,18
15778,43
15780,43
15782,18
15784,36
15786,26
15788,35
15790,31
15792,22
15794,30
15796,25
15798,42
15800,15
15802,18
15804,23
15806,22
15808,34
15810,45
15812,43
15814,23
15816,29
15818,22
15820,26
15822,43
15824,48
15826,37
15828,38
15830,34
15832,32
15834,65
15836,35
15838,45
15840,52
15842,58
15844,48
15846,55
15848,48
15850,46
15852,42
15854,41
15856,39
15858,29
15860,24
15862,50
15864,42
15866,30
15868,32
15870,40
15872,39
15874,33
15876,43
15878,46
15880,52
15882,25
15884,44
15886,45
15888,38
15890,24
15892,14
15894,54
15896,34
15898,26
15900,25
15902,25
15904,28
15906,32
15908,13
15910,32
15912,35
15914,21
15916,38
15918,25
15920,21
15922,16
15924,39
15926,52
15928,47
15930,49
15932,57
15934,26
15936,32
15938,57
15940,67
15942,27
15944,25
15946,67
15948,58
15950,61
15952,45
15954,53
15956,63
15958,58
15960,37
15962,68
15964,63
15966,36
15968,53
15970,38
15972,53
15974,54
15976,25
15978,58
15980,66
15982,49
15984,30
15986,34
15988,55
15990,56
15992,28
15994,32
15996,48
15998,39
16000,30
16002,55
16004,30
16006,31
16008,17
16010,38
16012,31
16014,46
16016,56
16018,25
16020,18
16022,22
16024,27
16026,17
16028,34
16030,39
16032,58
16034,44
16036,32
16038,46
16040,49
16042,55
16044,49
16046,57
16048,42
16050,64
16052,55
16054,57
16056,41
16058,40
16060,49
16062,27
16064,38
16066,22
16068,32
16070,45
16072,52
16074,38
16076,72
16078,50
16080,49
16082,48
16084,53
16086,56
16088,33
16090,57
16092,58
16094,40
16096,66
16098,51
16100,57
16102,33
16104,51
16106,40
16108,61
16110,39
16112,32
16114,47
16116,32
16118,43
16120,26
16122,26
16124,39
16126,29
16128,21
16130,12
16132,50
16134,25
16136,22
16138,43
16140,50
16142,25
16144,36
16146,33
16148,28
16150,38
16152,60
16154,58
16156,53
16158,68
16160,41
16162,40
16164,37
16166,50
16168,53
16170,48
16172,53
16174,62
16176,31
16178,38
16180,44
16182,62
16184,53
16186,47
16188,41
16190,54
16192,36
16194,42
16196,55
16198,48
16200,63
16202,38
16204,29
16206,38
16208,32
16210,39
16212,56
16214,56
16216,50
16218,30
16220,34
16222,50
16224,31
16226,44
16228,30
16230,25
16232,45
16234,38
16236,31
16238,7
16240,29
16242,57
16244,39
16246,39
16248,42
16250,30
16252,54
16254,42
16256,62
16258,28
16260,47
16262,29
16264,32
16266,59
16268,30
16270,28
16272,29
16274,51
16276,26
16278,55
16280,52
16282,57
16284,55
16286,51
16288,64
16290,57
16292,40
16294,47
16296,40
16298,50
16300,39
16302,48
16304,57
16306,46
16308,58
16310,39
16312,28
16314,48
16316,28
16318,50
16320,42
16322,31
16324,35
16326,33
16328,43
16330,38
16332,38
16334,29
16336,33
16338,31
16340,49
16342,52
16344,44
16346,42
16348,47
16350,44
16352,39
16354,53
16356,42
16358,58
16360,54
16362,33
16364,31
16366,21
16368,55
16370,48
16372,33
16374,42
16376,68
16378,46
16380,51
16382,51
16384,57
16386,47
16388,37
16390,44
16392,34
16394,62
16396,68
16398,52
16400,46
16402,54
16404,53
16406,49
16408,29
16410,38
16412,44
16414,55
16416,29
16418,53
16420,45
16422,20
16424,31
16426,30
16428,31
16430,41
16432,36
16434,40
16436,11
16438,23
16440,43
16442,30
16444,29
16446,23
16448,54
16450,36
16452,37
16454,43
16456,39
16458,37
16460,32
16462,54
16464,39
16466,66
16468,50
16470,48
16472,33
16474,48
16476,31
16478,59
16480,38
16482,47
16484,39
16486,62
16488,59
16490,47
16492,35
16494,36
16496,50
16498,28
16500,33
16502,36
16504,53
16506,30
16508,22
16510,31
16512,15
16514,-4
16516,29
16518,16
16520,19
16522,30
16524,24
16526,18
16528,48
16530,26
16532,28
16534,39
16536,37
16538,18
16540,25
16542,12
16544,35
16546,29
16548,16
16550,26
16552,0
16554,35
16556,26
16558,12
16560,44
16562,53
16564,58
16566,43
16568,57
16570,38
16572,37
16574,29
16576,60
16578,46
16580,56
16582,54
16584,68
16586,32
16588,48
16590,56
16592,45
16594,56
16596,46
16598,36
16600,67
16602,69
16604,66
16606,23
16608,46
16610,38
16612,23
16614,30
16616,44
16618,33
16620,53
16622,44
16624,34
16626,21
16628,31
16630,19
16632,7
16634,21
16636,32
16638,45
16640,31
16642,20
16644,22
16646,40
16648,10
16650,6
16652,34
16654,26
16656,27
16658,23
16660,41
16662,49
16664,34
16666,39
16668,27
16670,45
16672,49
16674,67
16676,59
16678,52
16680,49
16682,55
16684,70
16686,80
16688,58
16690,65
16692,35
16694,59
16696,72
16698,44
16700,67
16702,63
16704,45
16706,53
16708,58
16710,53
16712,74
16714,60
16716,58
16718,63
16720,69
16722,68
16724,75
16726,16
16728,27
16730,41
16732,38
16734,31
16736,41
16738,39
16740,58
16742,45
16744,46
16746,9
16748,23
16750,35
16752,34
16754,20
16756,31
16758,22
16760,34
16762,32
16764,32
16766,25
16768,22
16770,24
16772,47
16774,39
16776,26
16778,41
16780,46
16782,56
16784,57
16786,57
16788,55
16790,75
16792,52
16794,69
16796,57
16798,56
16800,68
16802,75
16804,74
16806,62
16808,69
16810,65
16812,47
16814,51
16816,61
16818,38
16820,38
16822,58
16824,36
16826,38
16828,35
16830,27
16832,37
16834,41
16836,41
16838,25
16840,54
16842,37
16844,55
16846,53
16848,42
16850,7
16852,39
16854,35
16856,35
16858,4
16860,21
16862,10
16864,45
16866,17
16868,22
16870,29
16872,16
16874,28
16876,20
16878,15
16880,19
16882,30
16884,64
16886,36
16888,55
16890,65
16892,30
16894,66
16896,65
16898,47
16900,53
16902,43
16904,60
16906,65
16908,40
16910,33
16912,57
16914,57
16916,70
16918,48
16920,55
16922,38
16924,40
16926,56
16928,60
16930,46
16932,39
16934,36
16936,41
16938,31
16940,31
16942,55
16944,38
16946,39
16948,52
16950,30
16952,29
16954,49
16956,29
16958,42
16960,40
16962,29
16964,31
16966,23
16968,41
16970,27
16972,40
16974,17
16976,44
16978,26
16980,13
16982,24
16984,30
16986,35
16988,65
16990,29
16992,49
16994,57
16996,63
16998,65
17000,36
17002,48
17004,61
17006,66
17008,49
17010,43
17012,73
17014,58
17016,52
17018,59
17020,76
17022,66
17024,41
17026,53
17028,58
17030,53
17032,56
17034,55
17036,67
17038,68
17040,57
17042,33
17044,53
17046,66
17048,46
17050,36
17052,52
17054,45
17056,51
17058,46
17060,32
17062,40
17064,44
17066,46
17068,45
17070,34
17072,18
17074,30
17076,31
17078,28
17080,20
17082,28
17084,26
17086,20
17088,19
17090,19
17092,35
17094,34
17096,51
17098,40
17100,55
17102,60
17104,66
17106,49
17108,31
17110,32
17112,62
17114,41
17116,41
17118,46
17120,55
17122,54
17124,59
17126,65
17128,75
17130,66
17132,63
17134,42
17136,32
17138,64
17140,60
17142,74
17144,60
17146,38
17148,23
17150,42
17152,25
17154,26
17156,40
17158,18
17160,51
17162,22
17164,42
17166,37
17168,24
17170,28
17172,43
17174,29
17176,40
17178,26
17180,19
17182,26
17184,15
17186,1
17188,18
17190,29
17192,9
17194,34
17196,11
17198,27
17200,23
17202,38
17204,31
17206,33
17208,21
17210,22
17212,49
17214,19
17216,46
17218,35
17220,50
17222,62
17224,49
17226,71
17228,48
17230,70
17232,26
17234,31
17236,63
17238,63
17240,49
17242,64
17244,38
17246,53
17248,52
17250,69
17252,69
17254,40
17256,64
17258,53
17260,44
17262,56
17264,43
17266,53
17268,34
17270,47
17272,24
17274,42
17276,43
17278,20
17280,19
17282,42
17284,5
17286,23
17288,22
17290,21
17292,6
17294,7
17296,20
17298,24
17300,16
17302,22
17304,22
17306,33
17308,13
17310,33
17312,29
17314,35
17316,52
17318,44
17320,51
17322,47
17324,45
17326,30
17328,31
17330,57
17332,45
17334,39
17336,52
17338,46
17340,41
17342,58
17344,46
17346,65
17348,64
17350,76
17352,45
17354,60
17356,77
17358,56
17360,58
17362,51
17364,57
17366,36
17368,20
17370,48
17372,33
17374,29
17376,64
17378,39
17380,44
17382,42
17384,34
17386,14
17388,50
17390,25
17392,35
17394,45
17396,38
17398,7
17400,20
17402,32
17404,40
17406,15
17408,25
17410,30
17412,16
17414,12
17416,32
17418,19
17420,25
17422,45
17424,32
17426,28
17428,47
17430,20
17432,46
17434,66
17436,46
17438,50
17440,45
17442,60
17444,54
17446,67
17448,58
17450,60
17452,71
17454,55
17456,47
17458,67
17460,71
17462,55
17464,71
17466,77
17468,42
17470,63
17472,66
17474,44
17476,36
17478,54
17480,54
17482,50
17484,53
17486,27
17488,44
17490,30
17492,46
17494,37
17496,51
17498,46
17500,17
17502,39
17504,32
17506,25
17508,35
17510,27
17512,22
17514,46
17516,41
17518,44
17520,45
17522,52
17524,53
17526,48
17528,46
17530,40
17532,28
17534,58
17536,51
17538,62
17540,60
17542,46
17544,50
17546,48
17548,62
17550,60
17552,49
17554,51
17556,73
17558,59
17560,40
17562,57
17564,47
17566,46
17568,58
17570,44
17572,50
17574,42
17576,44
17578,48
17580,45
17582,42
17584,40
17586,64
17588,26
17590,38
17592,59
17594,20
17596,45
17598,20
17600,26
17602,42
17604,18
17606,27
17608,18
17610,7
17612,34
17614,8
17616,23
17618,18
17620,27
17622,21
17624,9
17626,44
17628,49
17630,45
17632,38
17634,33
17636,37
17638,33
17640,34
17642,36
17644,35
17646,36
17648,46
17650,17
17652,23
17654,45
17656,40
17658,46
17660,51
17662,29
17664,54
17666,49
17668,50
17670,52
17672,69
17674,36
17676,58
17678,50
17680,45
17682,55
17684,36
17686,62
17688,64
17690,33
17692,32
17694,40
17696,44
17698,24
17700,40
17702,46
17704,25
17706,32
17708,43
17710,27
17712,29
17714,39
17716,34
17718,38
17720,12
17722,25
17724,34
17726,42
17728,46
17730,38
17732,43
17734,50
17736,50
17738,53
17740,53
17742,18
17744,55
17746,41
17748,53
17750,56
17752,54
17754,42
17756,66
17758,45
17760,47
17762,59
17764,48
17766,34
17768,35
17770,55
17772,68
17774,56
17776,62
17778,60
17780,54
17782,49
17784,68
17786,54
17788,51
17790,60
17792,44
17794,44
17796,45
17798,55
17800,49
17802,47
17804,38
17806,41
17808,66
17810,34
17812,44
17814,35
17816,23
17818,50
17820,57
17822,42
17824,45
17826,51
17828,37
17830,29
17832,17
17834,23
17836,21
17838,33
17840,33
17842,50
17844,32
17846,28
17848,42
17850,48
17852,57
17854,56
17856,30
17858,31
17860,46
17862,32
17864,44
17866,55
17868,52
17870,49
17872,35
17874,43
17876,31
17878,55
17880,48
17882,50
17884,58
17886,65
17888,51
17890,38
17892,18
17894,30
17896,55
17898,34
17900,47
17902,41
17904,35
17906,46
17908,36
17910,51
17912,40
17914,32
17916,24
17918,35
17920,60
17922,35
17924,38
17926,26
17928,25
17930,41
17932,38
17934,19
17936,20
17938,44
17940,32
17942,33
17944,50
17946,52
17948,53
17950,41
17952,60
17954,56
17956,46
17958,44
17960,53
17962,30
17964,41
17966,33
17968,25
17970,53
17972,35
17974,45
17976,31
17978,35
17980,58
17982,63
17984,44
17986,59
17988,55
17990,54
17992,39
17994,54
17996,35
17998,59
18000,43
18002,45
18004,48
18006,44
18008,28
18010,23
18012,25
18014,29
18016,33
18018,30
18020,28
18022,49
18024,46
18026,35
18028,22
18030,39
18032,17
18034,16
18036,29
18038,60
18040,63
18042,47
18044,30
18046,43
18048,53
18050,39
18052,27
18054,40
18056,32
18058,58
18060,24
18062,56
18064,47
18066,41
18068,49
18070,57
18072,53
18074,44
18076,55
18078,45
18080,67
18082,66
18084,66
18086,60
18088,45
18090,30
18092,47
18094,42
18096,39
18098,44
18100,55
18102,60
18104,67
18106,60
18108,36
18110,29
18112,22
18114,28
18116,42
18118,55
18120,38
18122,61
18124,55
18126,57
18128,39
18130,48
18132,23
18134,28
18136,10
18138,39
18140,48
18142,39
18144,41
18146,62
18148,26
18150,34
18152,25
18154,21
18156,34
18158,31
18160,43
18162,52
18164,50
18166,57
18168,49
18170,51
18172,52
18174,46
18176,61
18178,48
18180,60
18182,60
18184,58
18186,46
18188,48
18190,32
18192,48
18194,28
18196,42
18198,45
18200,40
18202,53
18204,53
18206,65
18208,65
18210,40
18212,36
18214,32
18216,52
18218,57
18220,53
18222,65
18224,49
18226,41
18228,32
18230,40
18232,56
18234,50
18236,49
18238,33
18240,42
18242,44
18244,40
18246,37
18248,25
18250,24
18252,15
18254,42
18256,29
18258,23
18260,46
18262,30
18264,46
18266,35
18268,18
18270,34
18272,35
18274,54
18276,45
18278,56
18280,59
18282,63
18284,33
18286,41
18288,24
18290,8
18292,29
18294,25
18296,39
18298,32
18300,70
18302,79
18304,61
18306,31
18308,47
18310,54
18312,26
18314,35
18316,51
18318,72
18320,77
18322,54
18324,39
18326,60
18328,60
18330,37
18332,31
18334,43
18336,24
18338,44
18340,58
18342,51
18344,34
18346,48
18348,38
18350,42
18352,10
18354,21
18356,39
18358,34
18360,34
18362,21
18364,38
18366,15
18368,38
18370,20
18372,36
18374,31
18376,7
18378,33
18380,47
18382,24
18384,50
18386,34
18388,43
18390,21
18392,40
18394,48
18396,16
18398,52
18400,43
18402,30
18404,51
18406,51
18408,45
18410,22
18412,32
18414,54
18416,54
18418,40
18420,36
18422,56
18424,72
18426,54
18428,40
18430,46
18432,47
18434,28
18436,50
18438,50
18440,37
18442,51
18444,56
18446,28
18448,61
18450,42
18452,40
18454,41
18456,36
18458,26
18460,38
18462,52
18464,47
18466,20
18468,26
18470,40
18472,12
18474,-2
18476,27
18478,18
18480,13
18482,34
18484,39
18486,39
18488,39
18490,45
18492,43
18494,31
18496,44
18498,41
18500,37
18502,34
18504,37
18506,42
18508,23
18510,35
18512,28
18514,26
18516,36
18518,29
18520,39
18522,32
18524,49
18526,30
18528,48
18530,59
18532,59
18534,36
18536,53
18538,40
18540,40
18542,36
18544,59
18546,45
18548,32
18550,28
18552,61
18554,22
18556,29
18558,32
18560,38
18562,59
18564,21
18566,51
18568,45
18570,53
18572,28
18574,22
18576,44
18578,59
18580,51
18582,53
18584,37
18586,41
18588,50
18590,54
18592,40
18594,20
18596,65
18598,42
18600,44
18602,42
18604,33
18606,46
18608,22
18610,16
18612,55
18614,20
18616,42
18618,25
18620,39
18622,49
18624,31
18626,38
18628,65
18630,45
18632,37
18634,50
18636,23
18638,42
18640,37
18642,29
18644,52
18646,33
18648,50
18650,52
18652,58
18654,53
18656,48
18658,39
18660,25
18662,42
18664,54
18666,52
18668,36
18670,38
18672,46
18674,53
18676,34
18678,44
18680,60
18682,44
18684,34
18686,29
18688,46
18690,58
18692,42
18694,43
18696,58
18698,60
18700,26
18702,23
18704,57
18706,33
18708,26
18710,41
18712,48
18714,43
18716,32
18718,53
18720,53
18722,50
18724,17
18726,54
18728,45
18730,31
18732,38
18734,61
18736,34
18738,38
18740,46
18742,28
18744,26
18746,39
18748,30
18750,36
18752,55
18754,29
18756,45
18758,36
18760,52
18762,45
18764,63
18766,52
18768,32
18770,75
18772,68
18774,37
18776,38
18778,25
18780,48
18782,19
18784,22
18786,52
18788,24
18790,19
18792,22
18794,48
18796,24
18798,36
18800,29
18802,63
18804,66
18806,55
18808,49
18810,57
18812,44
18814,56
18816,40
18818,56
18820,58
18822,42
18824,23
18826,37
18828,49
18830,29
18832,40
18834,22
18836,35
18838,47
18840,48
18842,25
18844,33
18846,52
18848,42
18850,65
18852,55
18854,46
18856,65
18858,42
18860,73
18862,51
18864,44
18866,63
18868,66
18870,55
18872,78
18874,56
18876,60
18878,46
18880,55
18882,33
18884,27
18886,46
18888,54
18890,55
18892,36
18894,31
18896,42
18898,48
18900,21
18902,62
18904,51
18906,30
18908,31
18910,35
18912,41
18914,34
18916,52
18918,51
18920,7
18922,34
18924,30
18926,12
18928,15
18930,44
18932,28
18934,10
18936,22
18938,36
18940,33
18942,12
18944,31
18946,25
18948,41
18950,29
18952,54
18954,49
18956,58
18958,37
18960,64
18962,63
18964,31
18966,63
18968,44
18970,61
18972,41
18974,53
18976,32
18978,30
18980,49
18982,46
18984,43
18986,57
18988,71
18990,40
18992,35
18994,62
18996,46
18998,44
19000,61
19002,52
19004,27
19006,51
19008,14
19010,32
19012,20
19014,43
19016,23
19018,47
19020,27
19022,42
19024,48
19026,47
19028,21
19030,48
19032,23
19034,16
19036,33
19038,24
19040,32
19042,21
19044,8
19046,18
19048,-2
19050,29
19052,30
19054,28
19056,33
19058,5
19060,25
19062,51
19064,57
19066,35
19068,36
19070,69
19072,70
19074,44
19076,56
19078,52
19080,60
19082,69
19084,54
19086,64
19088,63
19090,79
19092,82
19094,76
19096,64
19098,82
19100,52
19102,78
19104,57
19106,57
19108,43
19110,55
19112,33
19114,25
19116,23
19118,51
19120,42
19122,51
19124,20
19126,45
19128,39
19130,14
19132,15
19134,20
19136,15
19138,27
19140,31
19142,40
19144,25
19146,31
19148,0
19150,0
19152,-10
19154,0
19156,17
19158,20
19160,21
19162,33
19164,26
19166,45
19168,37
19170,54
19172,48
19174,36
19176,68
19178,59
19180,61
19182,80
19184,55
19186,83
19188,59
19190,72
19192,61
19194,53
19196,52
19198,61
19200,75
19202,52
19204,77
19206,74
19208,57
19210,53
19212,50
19214,55
19216,45
19218,53
19220,48
19222,38
19224,52
19226,55
19228,39
19230,46
19232,44
19234,26
19236,34
19238,22
19240,24
19242,19
19244,26
19246,30
19248,3
19250,15
19252,10
19254,14
19256,16
19258,15
19260,23
19262,30
19264,26
19266,21
19268,18
19270,21
19272,44
19274,10
19276,42
19278,33
19280,44
19282,39
19284,43
19286,49
19288,57
19290,42
19292,42
19294,43
19296,68
19298,56
19300,50
19302,80
19304,51
19306,60
19308,41
19310,72
19312,73
19314,53
19316,51
19318,39
19320,71
19322,65
19324,42
19326,58
19328,59
19330,29
19332,51
19334,45
19336,49
19338,44
19340,49
19342,43
19344,43
19346,46
19348,42
19350,24
19352,13
19354,14
19356,13
19358,41
19360,31
19362,30
19364,15
19366,12
19368,21
19370,20
19372,23
19374,21
19376,37
19378,48
19380,45
19382,26
19384,62
19386,34
19388,30
19390,38
19392,59
19394,71
19396,67
19398,38
19400,60
19402,40
19404,74
19406,71
19408,55
19410,73
19412,73
19414,57
19416,45
19418,42
19420,62
19422,64
19424,39
19426,33
19428,69
19430,50
19432,45
19434,38
19436,53
19438,54
19440,52
19442,46
19444,33
19446,62
19448,51
19450,62
19452,50
19454,36
19456,29
19458,48
19460,30
19462,17
19464,10
19466,24
19468,37
19470,23
19472,30
19474,35
19476,43
19478,35
19480,20
19482,39
19484,47
19486,36
19488,56
19490,53
19492,40
19494,51
19496,53
19498,71
19500,51
19502,64
19504,48
19506,46
19508,44
19510,53
19512,49
19514,73
19516,47
19518,60
19520,70
19522,58
19524,40
19526,28
19528,40
19530,28
19532,48
19534,33
19536,30
19538,41
19540,46
19542,42
19544,28
19546,36
19548,30
19550,21
19552,36
19554,43
19556,55
19558,51
19560,30
19562,43
19564,34
19566,18
19568,27
19570,32
19572,31
19574,16
19576,34
19578,48
19580,58
19582,49
19584,25
19586,30
19588,41
19590,30
19592,42
19594,55
19596,38
19598,64
19600,54
19602,59
19604,55
19606,39
19608,41
19610,24
19612,36
19614,75
19616,28
19618,39
19620,48
19622,52
19624,27
19626,46
19628,31
19630,25
19632,72
19634,53
19636,63
19638,53
19640,42
19642,32
19644,43
19646,29
19648,44
19650,49
19652,44
19654,47
19656,34
19658,39
19660,33
19662,37
19664,31
19666,39
19668,34
19670,23
19672,28
19674,58
19676,35
19678,31
19680,39
19682,49
19684,18
19686,39
19688,34
19690,18
19692,51
19694,56
19696,41
19698,39
19700,37
19702,48
19704,54
19706,38
19708,27
19710,42
19712,61
19714,65
19716,60
19718,41
19720,45
19722,45
19724,49
19726,45
19728,39
19730,67
19732,58
19734,56
19736,34
19738,37
19740,32
19742,41
19744,51
19746,49
19748,31
19750,52
19752,53
19754,64
19756,40
19758,35
19760,49
19762,27
19764,23
19766,28
19768,48
19770,30
19772,34
19774,39
19776,41
19778,63
19780,41
19782,50
19784,40
19786,35
19788,35
19790,14
19792,44
19794,36
19796,42
19798,38
19800,36
19802,36
19804,36
19806,49
19808,29
19810,46
19812,48
19814,36
19816,34
19818,50
19820,55
19822,64
19824,30
19826,31
19828,47
19830,25
19832,36
19834,21
19836,49
19838,47
19840,55
19842,30
19844,38
19846,24
19848,26
19850,34
19852,51
19854,51
19856,25
19858,43
19860,43
19862,50
19864,42
19866,35
19868,50
19870,37
19872,25
19874,42
19876,42
19878,37
19880,36
19882,60
19884,54
19886,38
19888,41
19890,29
19892,53
19894,43
19896,46
19898,42
19900,53
19902,51
19904,63
19906,38
19908,29
19910,56
19912,61
19914,32
19916,59
19918,68
19920,64
19922,52
19924,47
19926,54
19928,25
19930,33
19932,39
19934,27
19936,24
19938,39
19940,40
19942,31
19944,20
19946,39
19948,45
19950,30
19952,45
19954,54
19956,41
19958,37
19960,33
19962,60
19964,46
19966,39
19968,21
19970,26
19972,26
19974,28
19976,55
19978,55
19980,67
19982,42
19984,37
19986,41
19988,45
19990,38
19992,53
19994,34
19996,49
19998,53
20000,49
