Tick (ms),ADC Value
18394,122
18396,98
18398,116
18400,94
18402,87
18404,92
18406,94
18408,95
18410,68
18412,74
18414,95
18416,94
18418,83
18420,64
18422,54
18424,80
18426,70
18428,70
18430,87
18432,98
18434,102
18436,92
18438,79
18440,76
18442,73
18444,80
18446,84
18448,110
18450,105
18452,117
18454,116
18456,100
18458,110
18460,111
18462,110
18464,130
18466,117
18468,125
18470,144
18472,123
18474,128
18476,151
18478,113
18480,122
18482,96
18484,99
18486,108
18488,97
18490,125
18492,113
18494,124
18496,121
18498,112
18500,75
18502,74
18504,43
18506,56
18508,63
18510,63
18512,96
18514,90
18516,86
18518,79
18520,71
18522,46
18524,72
18526,44
18528,67
18530,88
18532,104
18534,100
18536,103
18538,73
18540,71
18542,72
18544,78
18546,84
18548,99
18550,117
18552,144
18554,115
18556,124
18558,101
18560,100
18562,115
18564,93
18566,115
18568,113
18570,113
18572,116
18574,128
18576,136
18578,129
18580,108
18582,101
18584,85
18586,76
18588,77
18590,79
18592,96
18594,95
18596,116
18598,95
18600,93
18602,89
18604,41
18606,43
18608,39
18610,53
18612,80
18614,72
18616,86
18618,83
18620,78
18622,72
18624,66
18626,58
18628,78
18630,60
18632,83
18634,109
18636,87
18638,97
18640,103
18642,77
18644,78
18646,86
18648,92
18650,99
18652,103
18654,116
18656,121
18658,118
18660,109
18662,111
18664,98
18666,95
18668,76
18670,77
18672,87
18674,91
18676,96
18678,112
18680,110
18682,79
18684,75
18686,73
18688,61
18690,72
18692,71
18694,72
18696,80
18698,114
18700,102
18702,81
18704,95
18706,65
18708,57
18710,46
18712,66
18714,77
18716,62
18718,112
18720,109
18722,93
18724,72
18726,99
18728,100
18730,61
18732,65
18734,89
18736,76
18738,72
18740,84
18742,73
18744,83
18746,95
18748,65
18750,68
18752,99
18754,49
18756,77
18758,66
18760,97
18762,77
18764,103
18766,77
18768,59
18770,67
18772,67
18774,57
18776,67
18778,59
18780,75
18782,63
18784,69
18786,93
18788,44
18790,59
18792,57
18794,84
18796,83
18798,92
18800,75
18802,108
18804,93
18806,88
18808,88
18810,86
18812,74
18814,109
18816,96
18818,112
18820,110
18822,102
18824,74
18826,82
18828,86
18830,77
18832,93
18834,69
18836,92
18838,81
18840,99
18842,80
18844,60
18846,85
18848,54
18850,80
18852,71
18854,51
18856,58
18858,52
18860,77
18862,71
18864,57
18866,67
18868,63
18870,49
18872,47
18874,38
18876,49
18878,44
18880,52
18882,53
18884,73
18886,59
18888,63
18890,89
18892,58
18894,63
18896,85
18898,92
18900,63
18902,100
18904,94
18906,78
18908,80
18910,85
18912,99
18914,88
18916,109
18918,109
18920,69
18922,91
18924,72
18926,79
18928,94
18930,97
18932,89
18934,73
18936,82
18938,83
18940,58
18942,55
18944,63
18946,50
18948,74
18950,59
18952,77
18954,64
18956,78
18958,48
18960,83
18962,70
18964,43
18966,57
18968,61
18970,64
18972,40
18974,65
18976,58
18978,58
18980,56
18982,57
18984,41
18986,53
18988,62
18990,58
18992,72
18994,78
18996,76
18998,107
19000,106
19002,86
19004,62
19006,92
19008,57
19010,87
19012,60
19014,99
19016,91
19018,108
19020,72
19022,89
19024,85
19026,91
19028,72
19030,88
19032,72
19034,84
19036,90
19038,77
19040,103
19042,88
19044,84
19046,84
19048,61
19050,75
19052,83
19054,75
19056,81
19058,60
19060,83
19062,97
19064,104
19066,73
19068,74
19070,81
19072,76
19074,75
19076,77
19078,72
19080,72
19082,94
19084,74
19086,66
19088,66
19090,65
19092,81
19094,70
19096,66
19098,91
19100,75
19102,96
19104,64
19106,82
19108,48
19110,78
19112,39
19114,53
19116,65
19118,81
19120,65
19122,77
19124,57
19126,76
19128,77
19130,44
19132,63
19134,75
19136,65
19138,64
19140,80
19142,98
19144,88
19146,97
19148,57
19150,77
19152,66
19154,64
19156,74
19158,72
19160,76
19162,104
19164,78
19166,101
19168,94
19170,94
19172,89
19174,56
19176,93
19178,86
19180,71
19182,93
19184,68
19186,101
19188,69
19190,86
19192,73
19194,72
19196,61
19198,61
19200,76
19202,47
19204,79
19206,73
19208,66
19210,48
19212,51
19214,77
19216,52
19218,57
19220,42
19222,43
19224,67
19226,73
19228,72
19230,78
19232,64
19234,63
19236,95
19238,65
19240,70
19242,86
19244,74
19246,98
19248,70
19250,114
19252,94
19254,97
19256,118
19258,113
19260,99
19262,77
19264,92
19266,87
19268,95
19270,61
19272,81
19274,88
19276,107
19278,92
19280,82
19282,72
19284,68
19286,60
19288,85
19290,63
19292,62
19294,60
19296,104
19298,85
19300,73
19302,73
19304,44
19306,71
19308,46
19310,79
19312,85
19314,67
19316,78
19318,57
19320,68
19322,79
19324,53
19326,86
19328,71
19330,53
19332,83
19334,72
19336,86
19338,100
19340,82
19342,78
19344,87
19346,102
19348,107
19350,88
19352,67
19354,71
19356,84
19358,109
19360,113
19362,87
19364,87
19366,69
19368,79
19370,74
19372,70
19374,62
19376,56
19378,91
19380,102
19382,86
19384,95
19386,76
19388,60
19390,75
19392,83
19394,67
19396,76
19398,45
19400,79
19402,73
19404,83
19406,83
19408,62
19410,86
19412,75
19414,53
19416,56
19418,77
19420,99
19422,84
19424,66
19426,72
19428,97
19430,76
19432,72
19434,62
19436,75
19438,60
19440,91
19442,91
19444,73
19446,103
19448,108
19450,92
19452,82
19454,60
19456,66
19458,104
19460,85
19462,91
19464,98
19466,99
19468,81
19470,72
19472,59
19474,76
19476,87
19478,92
19480,78
19482,92
19484,107
19486,80
19488,89
19490,74
19492,77
19494,64
19496,54
19498,100
19500,109
19502,104
19504,63
19506,77
19508,68
19510,83
19512,70
19514,91
19516,61
19518,95
19520,105
19522,105
19524,79
19526,61
19528,71
19530,70
19532,79
19534,67
19536,78
19538,85
19540,89
19542,92
19544,76
19546,70
19548,67
19550,68
19552,77
19554,84
19556,99
19558,115
19560,86
19562,112
19564,98
19566,72
19568,70
19570,66
19572,83
19574,70
19576,77
19578,84
19580,101
19582,104
19584,74
19586,73
19588,66
19590,72
19592,69
19594,77
19596,56
19598,89
19600,82
19602,104
19604,82
19606,69
19608,73
19610,66
19612,59
19614,102
19616,62
19618,65
19620,73
19622,79
19624,71
19626,84
19628,64
19630,64
19632,101
19634,83
19636,83
19638,80
19640,77
19642,88
19644,104
19646,77
19648,95
19650,85
19652,88
19654,76
19656,68
19658,77
19660,73
19662,79
19664,87
19666,102
19668,86
19670,49
19672,58
19674,78
19676,63
19678,65
19680,74
19682,106
19684,74
19686,84
19688,62
19690,64
19692,79
19694,88
19696,85
19698,77
19700,79
19702,103
19704,89
19706,89
19708,65
19710,72
19712,81
19714,93
19716,74
19718,64
19720,88
19722,83
19724,98
19726,75
19728,85
19730,77
19732,72
19734,75
19736,70
19738,56
19740,62
19742,84
19744,96
19746,73
19748,48
19750,65
19752,75
19754,69
19756,76
19758,48
19760,88
19762,62
19764,67
19766,72
19768,81
19770,35
19772,45
19774,45
19776,76
19778,82
19780,66
19782,89
19784,85
19786,83
19788,85
19790,61
19792,79
19794,60
19796,65
19798,55
19800,60
19802,77
19804,64
19806,98
19808,62
19810,96
19812,69
19814,44
19816,65
19818,67
19820,75
19822,82
19824,55
19826,87
19828,91
19830,43
19832,34
19834,23
19836,55
19838,66
19840,74
19842,54
19844,76
19846,63
19848,53
19850,44
19852,57
19854,45
19856,43
19858,75
19860,93
19862,78
19864,92
19866,81
19868,78
19870,51
19872,42
19874,35
19876,47
19878,56
19880,77
19882,99
19884,99
19886,88
19888,77
19890,68
19892,89
19894,62
19896,80
19898,71
19900,89
19902,76
19904,95
19906,82
19908,71
19910,96
19912,106
19914,75
19916,68
19918,67
19920,51
19922,56
19924,58
19926,74
19928,55
19930,59
19932,74
19934,62
19936,59
19938,56
19940,61
19942,46
19944,45
19946,76
19948,61
19950,66
19952,71
19954,78
19956,61
19958,48
19960,41
19962,67
19964,66
19966,65
19968,49
19970,46
19972,64
19974,61
19976,93
19978,79
19980,76
19982,67
19984,69
19986,68
19988,89
19990,74
19992,89
19994,68
19996,89
19998,82
20000,72
20002,71
20004,70
20006,61
20008,77
20010,90
20012,95
20014,92
20016,71
20018,64
20020,48
20022,34
20024,37
20026,57
20028,62
20030,74
20032,77
20034,64
20036,79
20038,63
20040,66
20042,51
20044,41
20046,48
20048,82
20050,68
20052,67
20054,75
20056,80
20058,79
20060,64
20062,42
20064,71
20066,68
20068,70
20070,54
20072,59
20074,66
20076,82
20078,82
20080,86
20082,84
20084,64
20086,77
20088,81
20090,56
20092,69
20094,77
20096,65
20098,79
20100,79
20102,81
20104,69
20106,60
20108,59
20110,76
20112,68
20114,71
20116,61
20118,85
20120,71
20122,76
20124,78
20126,52
20128,63
20130,63
20132,47
20134,76
20136,46
20138,38
20140,53
20142,96
20144,85
20146,67
20148,56
20150,91
20152,67
20154,50
20156,74
20158,82
20160,63
20162,86
20164,66
20166,83
20168,70
20170,69
20172,94
20174,75
20176,76
20178,78
20180,51
20182,59
20184,68
20186,58
20188,74
20190,59
20192,75
20194,65
20196,69
20198,53
20200,65
20202,69
20204,72
20206,45
20208,57
20210,53
20212,82
20214,54
20216,54
20218,69
20220,69
20222,50
20224,83
20226,80
20228,63
20230,58
20232,69
20234,76
20236,74
20238,88
20240,100
20242,57
20244,71
20246,54
20248,54
20250,74
20252,78
20254,68
20256,66
20258,84
20260,96
20262,61
20264,68
20266,55
20268,53
20270,51
20272,78
20274,62
20276,65
20278,77
20280,78
20282,83
20284,50
20286,52
20288,72
20290,41
20292,68
20294,88
20296,66
20298,77
20300,82
20302,56
20304,48
20306,55
20308,58
20310,74
20312,57
20314,65
20316,80
20318,99
20320,89
20322,108
20324,78
20326,71
20328,96
20330,83
20332,97
20334,56
20336,87
20338,88
20340,82
20342,80
20344,80
20346,73
20348,75
20350,99
20352,64
20354,70
20356,86
20358,76
20360,84
20362,83
20364,72
20366,91
20368,94
20370,120
20372,94
20374,56
20376,72
20378,51
20380,66
20382,77
20384,81
20386,106
20388,87
20390,95
20392,72
20394,76
20396,84
20398,87
20400,71
20402,94
20404,92
20406,92
20408,95
20410,97
20412,100
20414,93
20416,78
20418,70
20420,76
20422,98
20424,80
20426,107
20428,113
20430,112
20432,79
20434,93
20436,78
20438,86
20440,80
20442,85
20444,68
20446,83
20448,78
20450,71
20452,66
20454,85
20456,91
20458,90
20460,78
20462,78
20464,80
20466,93
20468,83
20470,64
20472,85
20474,103
20476,96
20478,105
20480,113
20482,107
20484,98
20486,73
20488,75
20490,60
20492,96
20494,102
20496,97
20498,114
20500,113
20502,107
20504,85
20506,91
20508,93
20510,87
20512,86
20514,92
20516,93
20518,103
20520,109
20522,89
20524,110
20526,75
20528,86
20530,57
20532,58
20534,91
20536,88
20538,81
20540,76
20542,96
20544,58
20546,78
20548,55
20550,68
20552,49
20554,66
20556,66
20558,75
20560,78
20562,84
20564,74
20566,75
20568,85
20570,71
20572,80
20574,91
20576,94
20578,87
20580,91
20582,108
20584,92
20586,120
20588,114
20590,110
20592,87
20594,104
20596,96
20598,104
20600,102
20602,93
20604,111
20606,115
20608,118
20610,107
20612,102
20614,113
20616,90
20618,90
20620,80
20622,76
20624,96
20626,84
20628,82
20630,75
20632,78
20634,83
20636,96
20638,76
20640,63
20642,71
20644,60
20646,61
20648,66
20650,50
20652,105
20654,91
20656,78
20658,75
20660,77
20662,65
20664,81
20666,84
20668,71
20670,47
20672,101
20674,109
20676,97
20678,130
20680,114
20682,102
20684,84
20686,85
20688,64
20690,102
20692,111
20694,104
20696,96
20698,111
20700,121
20702,110
20704,97
20706,80
20708,84
20710,64
20712,100
20714,91
20716,89
20718,100
20720,112
20722,107
20724,106
20726,81
20728,66
20730,81
20732,92
20734,73
20736,106
20738,83
20740,98
20742,97
20744,106
20746,76
20748,79
20750,93
20752,53
20754,45
20756,73
20758,92
20760,100
20762,105
20764,107
20766,95
20768,75
20770,71
20772,65
20774,84
20776,82
20778,80
20780,101
20782,70
20784,94
20786,77
20788,75
20790,80
20792,84
20794,51
20796,76
20798,87
20800,118
20802,88
20804,92
20806,95
20808,93
20810,95
20812,70
20814,71
20816,89
20818,85
20820,97
20822,117
20824,123
20826,109
20828,97
20830,107
20832,69
20834,98
20836,83
20838,93
20840,93
20842,117
20844,100
20846,96
20848,85
20850,85
20852,62
20854,77
20856,80
20858,93
20860,79
20862,95
20864,79
20866,94
20868,79
20870,67
20872,67
20874,76
20876,81
20878,79
20880,85
20882,75
20884,89
20886,94
20888,78
20890,70
20892,64
20894,77
20896,80
20898,94
20900,98
20902,105
20904,98
20906,104
20908,109
20910,90
20912,67
20914,97
20916,87
20918,76
20920,89
20922,103
20924,101
20926,109
20928,112
20930,86
20932,106
20934,98
20936,77
20938,81
20940,84
20942,116
20944,107
20946,85
20948,111
20950,127
20952,86
20954,84
20956,82
20958,63
20960,64
20962,98
20964,95
20966,93
20968,114
20970,71
20972,84
20974,77
20976,90
20978,78
20980,97
20982,96
20984,75
20986,76
20988,57
20990,79
20992,79
20994,87
20996,66
20998,84
21000,96
21002,100
21004,87
21006,96
21008,95
21010,67
21012,86
21014,88
21016,81
21018,86
21020,114
21022,82
21024,89
21026,84
21028,84
21030,93
21032,102
21034,90
21036,94
21038,99
21040,100
21042,98
21044,98
21046,110
21048,78
21050,90
21052,80
21054,87
21056,92
21058,101
21060,104
21062,93
21064,86
21066,107
21068,89
21070,90
21072,92
21074,101
21076,93
21078,100
21080,110
21082,83
21084,80
21086,95
21088,102
21090,88
21092,69
21094,90
21096,95
21098,88
21100,99
21102,81
21104,88
21106,90
21108,96
21110,79
21112,96
21114,83
21116,85
21118,94
21120,75
21122,95
21124,101
21126,105
21128,96
21130,94
21132,73
21134,97
21136,83
21138,82
21140,84
21142,119
21144,117
21146,104
21148,83
21150,87
21152,88
21154,77
21156,111
21158,98
21160,100
21162,115
21164,107
21166,107
21168,82
21170,58
21172,74
21174,74
21176,83
21178,94
21180,113
21182,97
21184,119
21186,92
21188,91
21190,76
21192,87
21194,87
21196,91
21198,109
21200,89
21202,107
21204,108
21206,97
21208,81
21210,74
21212,76
21214,81
21216,80
21218,70
21220,61
21222,85
21224,105
21226,89
21228,83
21230,73
21232,84
21234,67
21236,62
21238,84
21240,97
21242,92
21244,104
21246,107
21248,119
21250,95
21252,81
21254,75
21256,74
21258,83
21260,101
21262,109
21264,93
21266,104
21268,90
21270,85
21272,84
21274,91
21276,85
21278,102
21280,100
21282,115
21284,119
21286,96
21288,110
21290,118
21292,94
21294,94
21296,82
21298,88
21300,79
21302,106
21304,114
21306,103
21308,77
21310,75
21312,87
21314,81
21316,82
21318,80
21320,73
21322,75
21324,80
21326,62
21328,85
21330,98
21332,96
21334,83
21336,68
21338,88
21340,66
21342,86
21344,101
21346,85
21348,74
21350,102
21352,108
21354,85
21356,99
21358,93
21360,93
21362,104
21364,88
21366,73
21368,74
21370,101
21372,83
21374,91
21376,89
21378,102
21380,107
21382,118
21384,100
21386,73
21388,89
21390,93
21392,85
21394,100
21396,100
21398,94
21400,108
21402,108
21404,92
21406,100
21408,77
21410,89
21412,94
21414,91
21416,85
21418,87
21420,89
21422,103
21424,97
21426,84
21428,92
21430,83
21432,87
21434,80
21436,66
21438,60
21440,85
21442,70
21444,118
21446,113
21448,107
21450,85
21452,76
21454,60
21456,56
21458,84
21460,73
21462,102
21464,117
21466,119
21468,103
21470,94
21472,79
21474,63
21476,55
21478,96
21480,91
21482,112
21484,105
21486,109
21488,95
21490,95
21492,110
21494,79
21496,104
21498,80
21500,96
21502,93
21504,108
21506,89
21508,113
21510,82
21512,101
21514,96
21516,108
21518,73
21520,147
21522,112
21524,99
21526,89
21528,104
21530,94
21532,99
21534,108
21536,90
21538,98
21540,99
21542,94
21544,84
21546,70
21548,80
21550,78
21552,102
21554,109
21556,72
21558,103
21560,115
21562,101
21564,76
21566,100
21568,80
21570,73
21572,98
21574,88
21576,89
21578,96
21580,122
21582,100
21584,105
21586,81
21588,87
21590,100
21592,106
21594,89
21596,107
21598,121
21600,116
21602,112
21604,102
21606,116
21608,109
21610,114
21612,94
21614,83
21616,96
21618,102
21620,105
21622,104
21624,104
21626,77
21628,75
21630,95
21632,91
21634,90
21636,71
21638,71
21640,73
21642,83
21644,101
21646,106
21648,100
21650,99
21652,93
21654,75
21656,61
21658,63
21660,72
21662,74
21664,85
21666,86
21668,112
21670,81
21672,77
21674,91
21676,87
21678,58
21680,96
21682,106
21684,93
21686,84
21688,117
21690,108
21692,97
21694,101
21696,107
21698,87
21700,77
21702,93
21704,89
21706,111
21708,103
21710,91
21712,99
21714,109
21716,93
21718,73
21720,89
21722,79
21724,108
21726,109
21728,111
21730,113
21732,114
21734,102
21736,60
21738,101
21740,90
21742,85
21744,108
21746,85
21748,119
21750,111
21752,98
21754,98
21756,87
21758,82
21760,67
21762,102
21764,93
21766,102
21768,105
21770,67
21772,90
21774,89
21776,96
21778,94
21780,78
21782,107
21784,102
21786,114
21788,107
21790,114
21792,93
21794,115
21796,105
21798,92
21800,87
21802,99
21804,109
21806,110
21808,98
21810,90
21812,81
21814,113
21816,115
21818,88
21820,104
21822,77
21824,112
21826,110
21828,99
21830,113
21832,107
21834,118
21836,97
21838,91
21840,100
21842,99
21844,115
21846,122
21848,121
21850,103
21852,101
21854,94
21856,81
21858,79
21860,89
21862,112
21864,106
21866,112
21868,109
21870,91
21872,82
21874,96
21876,88
21878,81
21880,109
21882,114
21884,94
21886,102
21888,91
21890,92
21892,78
21894,73
21896,92
21898,84
21900,77
21902,88
21904,93
21906,91
21908,110
21910,94
21912,89
21914,89
21916,93
21918,86
21920,87
21922,104
21924,103
21926,124
21928,128
21930,113
21932,89
21934,115
21936,96
21938,98
21940,99
21942,113
21944,120
21946,132
21948,123
21950,117
21952,95
21954,108
21956,81
21958,93
21960,84
21962,91
21964,93
21966,109
21968,116
21970,106
21972,90
21974,104
21976,100
21978,95
21980,79
21982,78
21984,89
21986,77
21988,72
21990,94
21992,79
21994,65
21996,93
21998,88
22000,69
22002,63
22004,81
22006,92
22008,87
22010,98
22012,112
22014,78
22016,96
22018,112
22020,91
22022,72
22024,77
22026,102
22028,118
22030,110
22032,98
22034,99
22036,107
22038,94
22040,109
22042,100
22044,97
22046,90
22048,88
22050,114
22052,91
22054,85
22056,90
22058,93
22060,107
22062,116
22064,109
22066,86
22068,81
22070,105
22072,94
22074,108
22076,99
22078,88
22080,90
22082,127
22084,92
22086,89
22088,102
22090,90
22092,87
22094,91
22096,104
22098,103
22100,111
22102,112
22104,96
22106,83
22108,101
22110,71
22112,92
22114,90
22116,99
22118,87
22120,74
22122,77
22124,113
22126,104
22128,92
22130,96
22132,86
22134,88
22136,77
22138,101
22140,83
22142,105
22144,111
22146,109
22148,132
22150,122
22152,119
22154,103
22156,91
22158,93
22160,91
22162,104
22164,96
22166,128
22168,130
22170,142
22172,114
22174,129
22176,111
22178,128
22180,101
22182,97
22184,109
22186,81
22188,85
22190,106
22192,123
22194,99
22196,94
22198,91
22200,64
22202,82
22204,70
22206,67
22208,55
22210,90
22212,85
22214,108
22216,100
22218,75
22220,85
22222,54
22224,61
22226,47
22228,71
22230,62
22232,87
22234,83
22236,89
22238,74
22240,87
22242,68
22244,86
22246,80
22248,82
22250,109
22252,99
22254,91
22256,101
22258,118
22260,119
22262,97
22264,149
22266,115
22268,109
22270,93
22272,109
22274,123
22276,117
22278,95
22280,110
22282,93
22284,112
22286,79
22288,89
22290,111
22292,75
22294,71
22296,91
22298,61
22300,78
22302,79
22304,62
22306,48
22308,46
