Tick (ms),ADC Value
3064,9
3066,7
3068,24
3070,22
3072,28
3074,34
3076,24
3078,29
3080,33
3082,45
3084,44
3086,23
3088,42
3090,27
3092,29
3094,38
3096,44
3098,52
3100,37
3102,34
3104,8
3106,20
3108,14
3110,7
3112,31
3114,19
3116,8
3118,29
3120,35
3122,1
3124,-6
3126,-17
3128,-7
3130,-3
3132,-32
3134,-7
3136,-3
3138,10
3140,-2
3142,1
3144,2
3146,0
3148,-31
3150,-1
3152,-9
3154,10
3156,14
3158,14
3160,22
3162,4
3164,8
3166,3
3168,15
3170,12
3172,26
3174,39
3176,17
3178,41
3180,23
3182,33
3184,3
3186,17
3188,32
3190,33
3192,34
3194,22
3196,21
3198,22
3200,47
3202,42
3204,44
3206,20
3208,33
3210,0
3212,9
3214,22
3216,2
3218,14
3220,31
3222,5
3224,24
3226,-1
3228,-9
3230,-26
3232,-32
3234,-10
3236,8
3238,13
3240,17
3242,1
3244,0
3246,28
3248,11
3250,-5
3252,9
3254,-5
3256,-10
3258,5
3260,0
3262,14
3264,24
3266,4
3268,16
3270,22
3272,9
3274,5
3276,18
3278,19
3280,18
3282,9
3284,7
3286,24
3288,-1
3290,3
3292,0
3294,20
3296,3
3298,13
3300,12
3302,31
3304,24
3306,18
3308,21
3310,26
3312,15
3314,21
3316,10
3318,16
3320,9
3322,4
3324,-16
3326,1
3328,25
3330,-1
3332,2
3334,21
3336,3
3338,14
3340,13
3342,0
3344,4
3346,29
3348,8
3350,19
3352,30
3354,37
3356,18
3358,1
3360,11
3362,4
3364,23
3366,8
3368,9
3370,8
3372,35
3374,22
3376,-8
3378,1
3380,19
3382,1
3384,-3
3386,-8
3388,9
3390,-6
3392,0
3394,-15
3396,24
3398,-12
3400,0
3402,21
3404,17
3406,21
3408,-11
3410,-5
3412,10
3414,2
3416,1
3418,19
3420,41
3422,47
3424,40
3426,27
3428,24
3430,22
3432,32
3434,26
3436,30
3438,19
3440,27
3442,39
3444,36
3446,12
3448,25
3450,11
3452,24
3454,30
3456,24
3458,22
3460,15
3462,8
3464,28
3466,9
3468,17
3470,29
3472,5
3474,1
3476,-6
3478,4
3480,11
3482,-12
3484,-4
3486,12
3488,6
3490,7
3492,-8
3494,-3
3496,16
3498,-7
3500,7
3502,21
3504,12
3506,20
3508,13
3510,6
3512,37
3514,14
3516,26
3518,-1
3520,25
3522,15
3524,9
3526,33
3528,25
3530,18
3532,32
3534,41
3536,36
3538,18
3540,25
3542,4
3544,23
3546,20
3548,16
3550,16
3552,11
3554,40
3556,44
3558,30
3560,28
3562,0
3564,22
3566,-12
3568,-13
3570,3
3572,26
3574,7
3576,33
3578,16
3580,14
3582,4
3584,-1
3586,-2
3588,4
3590,24
3592,22
3594,21
3596,43
3598,34
3600,16
3602,12
3604,0
3606,18
3608,31
3610,18
3612,26
3614,31
3616,23
3618,23
3620,43
3622,22
3624,28
3626,19
3628,31
3630,11
3632,17
3634,23
3636,37
3638,33
3640,43
3642,18
3644,16
3646,29
3648,13
3650,-3
3652,5
3654,3
3656,22
3658,0
3660,0
3662,34
3664,7
3666,7
3668,14
3670,14
3672,6
3674,-10
3676,14
3678,-2
3680,25
3682,18
3684,-5
3686,13
3688,26
3690,14
