Frame,Robot_X,Robot_Y,Robot_Z
1,-0.08213458519624849,0.2294977192405779,-0.014170539620829543
2,-0.08229030563526527,0.22972234641313685,-0.013253810864840204
3,-0.0826546024685883,0.22491151214936458,-0.012870250835726814
4,-0.08138786725890315,0.22407496758053413,-0.01287108980795297
5,-0.08188499675449229,0.22467200819884503,-0.01289115341311553
6,-0.08026656746028961,0.21974765945566008,-0.017727982600715023
7,-0.07986401718550329,0.2201690688671369,-0.01779118334279739
8,-0.07980533068771986,0.22893920913886517,-0.01866990410414738
9,-0.07869189196877051,0.22401212264291023,-0.018161346222966668
10,-0.07821107957358651,0.22701388335148512,-0.018378627157067617
11,-0.07837358071914166,0.2265388203385222,-0.018418801492467697
12,-0.07962889540101568,0.22707627048268236,-0.010072758055687372
13,-0.07923679682436834,0.22891222906833467,-0.010203927515671167
14,-0.07839581867650243,0.23000358974396962,-0.013632025660405271
15,-0.07761908746273348,0.22500404051423772,-0.014187419100252237
16,-0.07818415003035738,0.22998958344277218,-0.017517268217836224
17,-0.078218585148675,0.23282786266631225,-0.017778532728798785
18,-0.07751462676184526,0.22476971164282733,-0.01706615158057244
19,-0.0772913136161345,0.22822977565317784,-0.018629020903394578
20,-0.07931694932363945,0.24000747591298582,-0.009749074457019433
21,-0.0790969723175537,0.23423590387676047,-0.010141220753948695
22,-0.07755095759262637,0.23809306381959391,-0.015215375276895989
23,-0.07746240313176482,0.2390734557948277,-0.015301171736905018
24,-0.07783239856677718,0.23975027721602968,-0.015335938680998994
25,-0.07882288180937094,0.2393684704477174,-0.011409961904892282
26,-0.07822101752820991,0.23560161408414035,-0.011196896192680723
27,-0.07794839391911389,0.2357446246280694,-0.013753902319457827
28,-0.0775488808161087,0.2423703565227376,-0.011479307919796719
29,-0.07659443030990373,0.23126677826892283,-0.014751776252037996
30,-0.0773049815048053,0.24342674320767585,-0.011514640336632728
31,-0.07902207311629951,0.24773214654477493,-0.0074877791898680796
32,-0.07954728445773065,0.24816031705602912,-0.004870115639474322
33,-0.0779958127404248,0.2429524085471265,-0.007891661708859923
34,-0.0799999328538464,0.2439901723952853,-0.0046636640446402824
35,-0.07916849018737011,0.24464491751896542,-0.007620151941423618
36,-0.07944387027911874,0.2472095787416408,-0.006625601066178093
37,-0.07948751829888946,0.24545822197802203,-0.007599516220381734
38,-0.08061786031235917,0.2448215421074087,-0.008651178351904563
39,-0.07966349125756902,0.24566954010728698,-0.014257527475178715
40,-0.08113801662329985,0.251875398123707,-0.009009794410584436
41,-0.08050820537244249,0.25162792280706764,-0.015317578988368219
42,-0.08119263088302817,0.2500895157058497,-0.009757244709822623
43,-0.08226302771840192,0.25535504200181824,-0.009134015821370571
44,-0.08239061920617459,0.25979492722508324,-0.008292943077097575
45,-0.07716017590972751,0.2536213310866719,-0.010952531007574727
46,-0.07841937261982905,0.25848301994327744,-0.005002195418678211
47,-0.07693635112622257,0.25694567101916194,-0.012213392961208804
48,-0.07823691647637866,0.2594250558333692,-0.01261702096373589
49,-0.07886740822783625,0.2627207401264005,-0.010881707459523979
50,-0.07825481564470513,0.25772258256297087,-0.009445109819102744
51,-0.07841934571396908,0.2614762105747843,-0.01197936950774215
52,-0.0778039244186942,0.2629146517237587,-0.010069787600993155
53,-0.07754940928450599,0.266046356600343,-0.010245870415114738
54,-0.07718916993260502,0.2660936044377689,-0.01393574920194713
55,-0.07691131272614625,0.2637931372798888,-0.013960373804101547
56,-0.07645339308763152,0.26658942739860464,-0.014079397103850533
57,-0.0784657096291275,0.26245647940029326,-0.016117083068693056
58,-0.0749938269781426,0.26568680072462575,-0.01298463047013381
59,-0.0758711920462954,0.263657303912977,-0.023321781620591744
60,-0.0733457421932487,0.2677245067495074,-0.015257590752650575
61,-0.07475111136058787,0.26754559746796697,-0.015980845395041035
62,-0.0742176884486811,0.260890624446528,-0.021408117813887434
63,-0.0735129170414859,0.2598132749973203,-0.022395633224452705
64,-0.0724815480564587,0.27019025662692286,-0.016798171979563195
65,-0.07107848481543085,0.268294665409217,-0.017668521805270898
66,-0.07100639594285306,0.274358351437083,-0.018115512499410583
67,-0.07048298616196404,0.26880496360416056,-0.01685165159708879
68,-0.07098413448387193,0.2654962488335704,-0.023111292261116738
69,-0.07008460013487339,0.2655769149975754,-0.024020190634235786
70,-0.07092815057592056,0.2683801609628912,-0.018268360497640683
71,-0.07077069111904577,0.26511466068597805,-0.01824133992687943
72,-0.07015454587544766,0.2717927008869185,-0.018801858621617762
73,-0.06913364054396777,0.26732679607194076,-0.01848736763845528
74,-0.06770582136423994,0.26521958232264714,-0.024514935182107317
75,-0.06620815627594481,0.27215558502479537,-0.01856530864526034
76,-0.06725547765853886,0.26907327945259996,-0.024934587515072867
77,-0.06893239352806425,0.27217265701527005,-0.017932388522600762
78,-0.06837600516318407,0.2691957917186048,-0.023602786780333798
79,-0.06787125714754794,0.2791432974197415,-0.02582396829762442
80,-0.06577448058548567,0.28078941766638554,-0.01918180298996601
81,-0.06573509736126368,0.2815878487263557,-0.019023004178044325
82,-0.06592640373637067,0.2805167145221422,-0.014068144365374763
83,-0.06599852277804553,0.2892712778904672,-0.019706063502649772
84,-0.06595419416916112,0.2838281677390491,-0.01805128303245497
85,-0.06636385672028555,0.2809571008487118,-0.017836654746491945
86,-0.06590536510982486,0.29096250410667807,-0.018501465687600478
87,-0.06573941838222556,0.2953566444610655,-0.01864371038598723
88,-0.06599713916324813,0.28996339963435225,-0.01843190734487831
89,-0.06580130243538644,0.29629921967869016,-0.018865693304180677
90,-0.0668946458151608,0.29751656248662517,-0.01394646805593839
91,-0.06708688037148984,0.29460731489132913,-0.013359435466225755
92,-0.0665903375958661,0.30464570116684747,-0.013891392219060723
93,-0.0676971008152883,0.2964536100917764,-0.015317784165221726
94,-0.06699949505193893,0.30022172344780285,-0.013651705696650106
95,-0.06733519368101405,0.30368135444679967,-0.013677692614663672
96,-0.06738889122184985,0.301789092524559,-0.013721884591714202
97,-0.06772052858374972,0.3074906320657575,-0.014953145519827953
98,-0.06737637374416296,0.3050705289991986,-0.014686953361091382
99,-0.06690334107514659,0.3096251189504758,-0.01413983503255141
100,-0.06694508251202058,0.3086859311817146,-0.01488756647758089
101,-0.06738181402904012,0.3169733129553365,-0.015473746280127716
102,-0.06592874110735117,0.3152372196064825,-0.014296107487663405
103,-0.06536971134031455,0.3121949443087087,-0.014156233358022928
104,-0.06524804484463786,0.3112220996157779,-0.01205376113295148
105,-0.06488614555747527,0.31561150537039584,-0.01409471366806199
106,-0.06533073189636865,0.32181881746938534,-0.012910806145779774
107,-0.06485104892514026,0.31928282486749326,-0.012806683399202122
108,-0.06428607885177688,0.3195961706128758,-0.013734811669779155
109,-0.06285845831191685,0.3204238081891857,-0.008284820553486866
110,-0.06159634709718125,0.31772504537983015,-0.017510303896912792
111,-0.06267462366202946,0.3231489666859268,-0.007234135193890344
112,-0.06099054532824345,0.3213402857578375,-0.014046839986276226
113,-0.05954187202688123,0.322021333558162,-0.01260046855450575
114,-0.05882140410996235,0.3160901383419211,-0.011996716534714374
115,-0.06024694099504261,0.32703495439681696,-0.011853831009515384
116,-0.05723952999367765,0.32558921697205745,-0.014209465866362861
117,-0.05676468691265422,0.3214460688363698,-0.008367607525861583
