Frame,Robot_X,Robot_Y,Robot_Z,Roll_deg,Pitch_deg,Yaw_deg
1,0.15003313960636439,0.4419741524402162,-0.06890328622510702,-7.036632812237927,6.3339981374378596,-39.90091989782302
2,0.15701851832659636,0.5326451391083082,-0.0859420703867956,20.39097944597605,19.104405340872905,-38.055493523853606
3,0.1528024334508526,0.4404576053470438,-0.061320751005143025,-5.954194941418157,5.169119591652512,-39.677613645904906
4,0.1528024334508526,0.4404576053470438,-0.061320751005143025,-5.954194941418157,5.169119591652512,-39.677613645904906
5,0.15222916442948464,0.43072169051787024,-0.060160089126257005,-7.444835780050223,4.700729508491689,-39.94455037109987
6,0.15372088698092998,0.4411759795042982,-0.060330775108438144,-5.646760787852605,5.069873603492998,-39.74673945738488
7,0.15227946025871156,0.42999977847804216,-0.0640053654923843,-7.444835780050223,4.700729508491689,-39.94455037109987
8,0.15169320740448636,0.44257052957305926,-0.06801196826782549,-7.6622577856486,5.1606894861284465,-39.953933445624195
9,0.15351865698265965,0.4408532192989663,-0.06435012403252124,-6.424080040626725,3.857831714544186,-39.79698127207851
10,0.153628009819535,0.4411050374401689,-0.06231539018680389,-6.424080040626725,3.857831714544186,-39.79698127207851
11,0.15161308587673117,0.4424422805432854,-0.06912270197628337,-7.6622577856486,5.1606894861284465,-39.953933445624195
12,0.15370718947899054,0.44119252914527596,-0.06146820053119959,-6.424080040626725,3.857831714544186,-39.79698127207851
13,0.15427104833885366,0.44346785371248987,-0.061769310548110315,-5.513327282399176,3.3128447758710706,-40.33903233397949
14,0.15396932372702155,0.44305153852430834,-0.06562995997664063,-5.513327282399176,3.3128447758710706,-40.33903233397949
15,0.15427104833885366,0.44346785371248987,-0.061769310548110315,-5.513327282399176,3.3128447758710706,-40.33903233397949
16,0.15370718947899054,0.44119252914527596,-0.06146820053119959,-6.424080040626725,3.857831714544186,-39.79698127207851
17,0.15389003286609912,0.4503258278445573,-0.06673981738476824,-4.363877426816803,5.7158260558069705,-40.862190433793806
18,0.15466481252903522,0.45007546491803924,-0.06255735952495202,-4.3604960824342545,5.639984167571578,-40.14541370128196
19,0.15422209244233712,0.4512190543583655,-0.066873593549993,-5.026571564936076,4.479647831209745,-40.21747058173718
20,0.15286690569343658,0.441754441141664,-0.0664816607746553,-5.055170891912227,4.660261754664519,-40.92644380273247
21,0.15264208330520077,0.4399103448715122,-0.06124661036365969,-6.013400140936337,5.181475158799368,-40.38900742201488
22,0.15367065694434487,0.44940708096745013,-0.06431519175974171,-6.007100753035265,5.07732728055316,-40.39021168471113
23,0.15245458411615925,0.44082484156547913,-0.0654260956417603,-6.63855991504429,4.082387878061235,-40.439302187881765
24,0.15136024272256107,0.43133870064005325,-0.05779914886789504,-8.3607804306108,3.7594639300376382,-40.61376542400866
25,0.15221816782445788,0.4420847690479994,-0.06557807689542003,-4.894300010104966,4.50754250170744,-40.971690057266294
26,0.15253569160659158,0.44254071876552065,-0.061380788842900706,-4.894300010104966,4.50754250170744,-40.971690057266294
27,0.15241485337386532,0.45136712684578434,-0.06679875873276314,-5.193679605844679,4.50557259534595,-40.905721078072354
28,0.15013149269072415,0.45282946023870385,-0.07335413342107387,-6.458277410177702,5.784126186156191,-41.0787304757777
29,0.15065856598717398,0.4550925180954633,-0.07151991865436959,-5.204857827544383,5.059015098008992,-40.957091056183046
30,0.15280745544770272,0.4538311756593527,-0.06320960163522979,-3.944143188489465,3.7779692040985973,-40.80035829509276
31,0.1531063374310182,0.4588253217127831,-0.06808149875055429,-3.7075413127326327,5.844579086386339,-42.12894348704047
32,0.15305151158284644,0.4572018376902658,-0.06788974105879188,-4.85159692197416,6.720689803274053,-42.22548370018659
33,0.15563872583332977,0.44679267260445715,-0.05568563931785796,-3.8706735402829975,4.0475475589524015,-42.13752359121203
34,0.1518817651546734,0.4462911808485081,-0.06652016586241195,-6.796152557968544,6.447099813074827,-42.36020684408935
35,0.15515449524719818,0.4447978404069936,-0.05544876722965686,-4.774171302695659,4.622283587588919,-41.569183552665145
36,0.15199145694257032,0.4443209304965622,-0.06218559138034986,-7.689200987506574,6.9868293389589,-41.82561180522762
37,0.1515108234655368,0.4466021365973117,-0.06440080380730819,-6.651250645759547,6.302851719785917,-42.40092222353514
38,0.15203111506835504,0.4568609075169199,-0.06531746599487001,-5.012807576653939,6.670055620179169,-42.19384843770085
39,0.15175569995886243,0.45570573971900286,-0.06771036755887881,-6.788609851824534,6.314199070759602,-41.62304335146811
40,0.14429377827613937,0.4557928977022848,-0.08272524751930614,-8.840186013994673,6.669279050083768,-41.23404778806585
41,0.1424582304437712,0.4292402762935973,-0.07863759827120563,-9.94965555784448,4.820459772294137,-41.23257685523285
42,0.14327524648891163,0.4377405593143159,-0.07993621359280918,-8.517883821584753,6.846243954296371,-41.299857908950294
43,0.14391862582035989,0.4381680122757113,-0.07817944705248954,-8.717624853465223,7.015808110615096,-41.97397021570322
44,0.1440056897394995,0.4399855377967138,-0.07826483271377861,-7.636146528037159,6.248046629826717,-41.822889745487565
45,0.1438886786675537,0.43986526103002366,-0.07918450215257067,-7.636146528037159,6.248046629826717,-41.822889745487565
46,0.1459916463561499,0.45706392893844017,-0.08177983853908065,-7.022463544894392,6.968961634182458,-41.84364244716236
47,0.14514575423647363,0.44611489646758334,-0.0801672667620455,-8.795227533756462,6.751892008927161,-41.25877547905926
48,0.14540021552599977,0.4465335920827061,-0.0766999925947243,-8.795227533756462,6.751892008927161,-41.25877547905926
49,0.14475082122107208,0.43609760185119006,-0.07877463696336078,-10.303832790336664,6.364240556636889,-41.46250426652983
50,0.14450788494283173,0.43241042935232804,-0.07805784742326179,-10.86824488818582,8.015557089036712,-41.65645637516239
51,0.14501769575907472,0.435707827542535,-0.07876060318454188,-10.236708040835202,6.348485178944091,-40.754744933808105
52,0.14652075449133636,0.44626180374946345,-0.08038248333838216,-7.950689919416364,7.947198429043082,-41.2959896742017
53,0.14616918652765998,0.43624864417029446,-0.0790639982657659,-10.258768847371911,6.328486852631865,-41.48881863121056
54,0.14643075495142963,0.4365411604909526,-0.07696100752841796,-10.258768847371911,6.328486852631865,-41.48881863121056
55,0.14670596350285986,0.4364221465330789,-0.07698192207655583,-9.810569145623612,7.58572405061389,-42.184932330085985
56,0.1475416060325912,0.44212193902883656,-0.07784369129996768,-10.677684505924715,7.912276725888485,-40.97917931750263
57,0.1479310419024297,0.44643746532526213,-0.08060655632740399,-7.904443423815085,7.912154740754019,-41.32121003763493
58,0.14755436507150707,0.44663077199782436,-0.08057875740011672,-8.0655515610696,7.864673036426897,-42.03137731963918
59,0.15417486712725093,0.44099085521089443,-0.06327918337282504,-6.205376449819118,5.3349990334084465,-41.07677625439494
60,0.15435164739427026,0.44268127482980085,-0.06134549852748665,-6.811508528593468,4.2299184509333,-41.13092257344232
61,0.15544057301553157,0.45299044739383587,-0.06502794182794595,-5.059357054103599,4.491440209426936,-40.95633187342469
62,0.1536766902029802,0.4326450528299922,-0.06036110851938591,-8.344436892252483,3.7435417338457304,-41.36326093459755
63,0.15295827968586112,0.444123300253087,-0.06934279196380724,-7.1297409060775605,6.555195540009927,-41.33467027494858
