Frame,Robot_X,Robot_Y,Robot_Z,Roll_deg,Pitch_deg,Yaw_deg
1,0.0083007236353635,0.40958035048543745,-0.054391486886210406,-6.830975528980554,5.208206173026638,-25.475162488533424
2,0.051813159045057025,0.3753166232244712,-0.16710117873875083,-13.305227654830128,-20.40785023016612,-25.109564074295786
3,0.010010184920803534,0.4205504290289421,-0.04069568899274701,-5.753359245123271,8.86579144044323,-25.821020598074128
4,0.002356148533767311,0.4102820467267205,-0.058943969801792284,-8.353826603746004,10.253523393711028,-25.658253225126217
5,0.003315988646384451,0.4114069548315042,-0.052992868728110924,-7.31613714754482,9.399345657069262,-25.512471514485597
6,0.003315988646384451,0.4114069548315042,-0.052992868728110924,-7.31613714754482,9.399345657069262,-25.512471514485597
7,0.008748811084501044,0.40825124956841,-0.051324006165987285,-6.023382687910597,6.05615188732569,-25.577451070342093
8,0.003752249598697741,0.4073502127559653,-0.05880409253920648,-7.069446254586983,7.872161067415019,-25.337561396576543
9,0.007410187171027994,0.4158577706996757,-0.058461028113254654,-4.989814021150238,7.023857762125288,-25.487122309042086
10,0.008248674146845747,0.4165211091812739,-0.05228407419472823,-4.989814021150238,7.023857762125288,-25.487122309042086
11,0.008247983253051911,0.40631405908625284,-0.0572196540320591,-6.084855781479786,6.023743803553428,-25.574460119912022
12,0.008530398596097583,0.40678232641482237,-0.05405112287291263,-6.084855781479786,6.023743803553428,-25.574460119912022
13,0.007905884064846776,0.4151327933819203,-0.05507355051024589,-5.05209050702252,6.9910005133816995,-25.485125989863175
14,0.007905884064846776,0.4151327933819203,-0.05507355051024589,-5.05209050702252,6.9910005133816995,-25.485125989863175
15,0.009557187566607998,0.40662409980972664,-0.0512185299014848,-5.9203553277685135,5.8343653757526495,-25.63891380054596
16,0.008923021683210597,0.4060672147037832,-0.05107540625088892,-6.146419259411699,5.99128094907364,-25.57143198355432
17,0.008971657470944751,0.40578849091874863,-0.05104678269363604,-7.121952223013451,6.9712683999944876,-25.68166709700232
18,0.00842507821931019,0.4143095719666483,-0.052032343766529,-5.114461856884885,6.9580819029449925,-25.483092595025045
19,0.00713857902675652,0.41569933626841704,-0.05319023027222347,-6.7064341430121335,7.299924614986641,-25.566616346970147
20,0.009116233899364598,0.41104886456071504,-0.05171184167182409,-7.048062188730067,6.78158434355084,-24.8447121730582
21,0.00853954960743104,0.4125941381608974,-0.05183445534867469,-5.249830626817729,4.779486641280972,-25.310607874334107
22,0.009160841806860059,0.41017526797910286,-0.0516094573098768,-6.134908565535828,5.758292150279295,-24.733390668050763
26,0.00977414599766081,0.40086638661969126,-0.056796631375004764,-9.601332987061198,5.695330237778415,-25.004957064666574
27,0.007783372252631274,0.4109510348596925,-0.057998067692788875,-6.312854226979388,5.673369563685666,-25.413731627521006
29,0.007717238020204639,0.4169109194580758,-0.05818653121507282,-5.216924113375161,6.549308633492933,-24.653441994817342
30,0.009732510154855793,0.4005106431773376,-0.056956709544471185,-7.841256765745613,5.765957249535713,-24.970694485508172
31,0.009032918705002887,0.4090125619307635,-0.05785526397228154,-5.924672459245414,5.698157860189692,-24.77981768142489
34,0.00978171322409768,0.39982843293590015,-0.056882967328250905,-6.962497560818176,6.7775276449890125,-25.058701491088605
36,0.011188838994193961,0.3913170648977203,-0.05561114479970333,-7.73929918868947,5.687667858228575,-25.198172145594878
37,0.009204761186635968,0.4099324186407543,-0.05800078467556072,-3.2099463534427333,6.822612988181505,-25.489939862054026
38,0.00992650118604425,0.3987627001618837,-0.05651927636074344,-7.074219830268662,6.627490048458086,-25.07142379977062
39,0.010000487611653864,0.40100669822234475,-0.05665732041234957,-6.367634945767658,5.802573235273352,-25.586492780463328
40,0.00995296449359794,0.40675542739476017,-0.05763460005070977,-5.285153230157329,6.689059493702222,-24.83326519400953
41,0.010647263715236,0.3985230001741279,-0.05637691691159004,-6.255647794091996,5.858083391294015,-24.909390828199495
42,0.009349258146028128,0.4086445439257481,-0.05783619634595397,-4.40974614265207,7.7528054062990055,-25.577396411045047
43,0.010053096409111771,0.39990546160631246,-0.05669122633412246,-6.429578173169388,5.769720779712776,-25.583266562954787
44,0.011274592169841597,0.39849556417009513,-0.056619151387250016,-5.069655587342797,6.7582034126971875,-25.051928853864027
45,0.010795697067118658,0.39718119627156495,-0.05620543393871343,-7.330459176957337,6.685945161006208,-25.03406187751138
46,0.010030658503192345,0.4056926632935033,-0.05731076464811154,-5.348105809598112,6.656585729238689,-24.831015770712252
47,0.009334616976301183,0.40824317095452395,-0.057848052057419434,-4.40077823860167,5.649054833975005,-25.417424440695775
48,0.010339331163478353,0.40813183874915726,-0.05149618522070411,-4.473025283932444,7.719078317442384,-25.576186717544605
49,0.010339331163478353,0.40813183874915726,-0.05149618522070411,-4.473025283932444,7.719078317442384,-25.576186717544605
50,0.010331712631414525,0.4077277523502959,-0.05144550712923797,-4.46385398786827,5.61646916958033,-25.414001329434768
51,0.011420171604985084,0.39128418100962975,-0.055449020948578814,-7.156129246434599,4.924716745305576,-25.68077944972074
52,0.010112065753081535,0.39889546039618035,-0.05637536815648661,-6.442476010241535,5.858900795673746,-25.564830296601443
53,0.010883290977109704,0.3989441224970814,-0.05042818780794082,-5.553013738060675,6.790158408496268,-25.65922070340734
54,0.010872385368843138,0.3989171289687465,-0.05067351731451366,-5.553013738060675,6.790158408496268,-25.65922070340734
57,0.009571360857706185,0.3996140747078247,-0.056421319937147704,-4.665947722527705,5.757659533871828,-26.23615077087863
58,0.010262486439744086,0.39715049214038767,-0.056148121075669674,-5.615773719784526,6.756558812318869,-25.656979838923643
59,0.00964293145658709,0.3989762310412367,-0.05633990388848972,-3.692658367259857,6.69411340202582,-26.32587032006232
