Frame,Robot_X,Robot_Y,Robot_Z
13,0.04146269923884667,0.23222363391155104,-0.014597194829109546
14,0.04037344819924971,0.24150853968860225,-0.014405940954828313
16,0.041956171569970786,0.23990132738380326,-0.015287087986954773
17,0.04180108308386622,0.23982129588836812,-0.0156713856835783
21,0.040289038645385286,0.23562992963711385,-0.011174706281890052
22,0.04091656417258605,0.24343171013569098,-0.013936531331242036
23,0.040310252289041844,0.2385128583658217,-0.013656783011297087
24,0.04031368168796031,0.23841816741718164,-0.011298288387198721
31,0.0380500199356727,0.24362247560678305,-0.015183361727668626
32,0.03769612906555139,0.23910013446675332,-0.014224752833066491
33,0.037459918055693375,0.2487774918858333,-0.01738130186460663
34,0.036790676704427545,0.24657398179896362,-0.016765138584672643
35,0.03694342027183855,0.248267235488658,-0.016002664385020633
36,0.035432852566508154,0.23464881630428994,-0.012661303331143105
45,0.03496743941800429,0.23282516489546046,-0.014349604575383326
46,0.022305925385626944,0.1275250278041708,-0.005741721665129512
47,0.036772467142741225,0.23734800648393828,-0.015124124580710559
48,0.02342344318324353,0.12472580799927133,-0.006606291208311882
49,0.035918414560165146,0.23999120568793292,-0.012967864410334491
50,0.036430728619583685,0.23555938774592722,-0.012061473763260104
51,0.024698550385309343,0.12926941152420002,-0.004445751326745434
52,0.03924131452871359,0.24040216056418548,-0.009191738634055757
53,0.03772280004284066,0.2371746541997192,-0.012446848951739024
54,0.035678671507446434,0.2362024573050092,-0.016752647963584465
55,0.02377793511548183,0.1280601249970948,-0.0054674131576975815
56,0.03746649897250833,0.24011064782875313,-0.01003776855709474
57,0.034698181597169524,0.2294409720482932,-0.013327351664724041
58,0.0374340314906175,0.23951215137195395,-0.010014576525193171
59,0.03628955297943148,0.23433678850259482,-0.012824796437539678
60,0.037423802499393886,0.24260047524161776,-0.013273962895076909
61,0.03549786212753297,0.23660783476408362,-0.012609513178396911
62,0.03542361269628846,0.23770351970288972,-0.015178100292423016
63,0.03479513407116912,0.2429445604131889,-0.019935869250746314
64,0.036289045822215094,0.2437296629921073,-0.016651595448786617
65,0.034172822728125066,0.2470493032454149,-0.016480022271978124
66,0.03446020662075916,0.24619137009174707,-0.015489131271570998
67,0.03466786118492774,0.24114794180504245,-0.012933652347233489
68,0.03646846253043095,0.25745650964649225,-0.013795330647460788
69,0.03462493493644748,0.24941204906010564,-0.014266136675747255
70,0.03329258716667088,0.24292842241961315,-0.013881895585604785
71,0.03239589285551379,0.24501176593871116,-0.015543305440823295
72,0.032817030225605955,0.2538756627688898,-0.016073000690849534
73,0.03213884321931163,0.24669391023838094,-0.013151543475552918
74,0.03297651240434868,0.25671747467888745,-0.013674713419251923
75,0.03321419766706083,0.25783336252362965,-0.013314925330297891
76,0.03103924159783137,0.2502715582851379,-0.012899527298605926
77,0.03134021968113204,0.26024562040255006,-0.013812672025654053
78,0.029424889431100745,0.25198683712242936,-0.01335230980696614
79,0.03006385985984584,0.2624904155891866,-0.01347767698957289
80,0.0293501298658685,0.2619844950718969,-0.013823206797951515
81,0.02812554682811154,0.26481677054999775,-0.01485592294653832
82,0.028676599441515124,0.26545827974801345,-0.013594257343882601
83,0.027341593156790144,0.26835631264476967,-0.013952918971903754
84,0.025225202152094468,0.26137175044118804,-0.013551863511153603
85,0.02528242431670868,0.270937460345352,-0.014914575255442118
86,0.02336980301004844,0.2630306493024172,-0.014439560886658084
87,0.023107750463696966,0.2645989461317487,-0.01545482163659178
88,0.023741516198564457,0.27252713938183126,-0.01591573186677176
89,0.02182943594779505,0.2678101598677692,-0.012918799907005687
90,0.022581598248532248,0.27580976505336946,-0.015866527373765642
91,0.02074732574774732,0.2694742800226433,-0.015888582867686893
92,0.02255218148325933,0.2724377325057675,-0.014743095456070894
93,0.02143814420867145,0.26642132494657,-0.010784743022339324
94,0.021473367833771656,0.2670698802432423,-0.01081038043936447
95,0.018963827478721842,0.2655079424181469,-0.014740815253621045
96,0.019606021165402932,0.27407517764396105,-0.015217567371721613
97,0.019373169554643046,0.2753009896032188,-0.01527392945740507
98,0.019446669629237155,0.2830835158170626,-0.015688404526587596
99,0.018685723684567626,0.27552008010268514,-0.014072167486197155
100,0.01927695254566732,0.28458968091282805,-0.01453475266799293
101,0.01880579161660604,0.2766338969240011,-0.014130256976272598
102,0.017851625547888748,0.2791888357411999,-0.014230332293470906
103,0.01735101091414899,0.2787712080787885,-0.014196259735251807
104,0.017790733015255192,0.28612428918127286,-0.014570227012367452
105,0.017566912760722305,0.2998601752978932,-0.005950112453309082
106,0.018945940265425266,0.301078881643097,-0.004757554012216062
107,0.018444504957295542,0.2960573376993985,-0.0016479573098311592
108,0.018696306832095156,0.30367662633561876,-0.00167812356756376
109,0.017926640547585585,0.2970008393312633,-0.008557415018589011
110,0.017889838578888866,0.29659696578370043,-0.00854549413272427
111,0.01769402138154702,0.29864882216342037,-0.008597302484195345
112,0.016431262969127523,0.29877850197985445,-0.008571978381060913
113,0.01597046896219775,0.29976961478304404,-0.00913943729261623
115,0.01493138267422329,0.29975873080318743,-0.008564563354803226
116,0.014725064212065861,0.30181187526322795,-0.008616166858765997
117,0.014217040735982706,0.30120618235508473,-0.009794029981975594
118,0.011491502178259397,0.29850768977584924,-0.015281913383032308
119,0.011054939756621519,0.29923400348555845,-0.015304773360487606
120,0.011101272739534807,0.3057696910774797,-0.005946233834712253
126,0.010986092529638274,0.30735979994737106,-0.015076521486571168
133,0.004604052089931521,0.3064908545133088,-0.016684724893936853
142,-0.010216507830705128,0.3349960416203443,-0.00922186276209213
143,-0.010687932234407956,0.333840969463904,-0.009332190505887156
144,-0.011594516015670244,0.3371764706719578,-0.012366612109347842
145,-0.013910440819767934,0.33018062601289533,-0.011897164987556427
146,-0.014417193001141488,0.3349804932628765,-0.018790135948552195
147,-0.01341956569039695,0.33998302921086854,-0.012874184847008786
148,-0.01448227213135091,0.3321653441444227,-0.011636635403459862
149,-0.015652465201730522,0.3336101518250875,-0.010850863904970476
150,-0.01750143380530455,0.3342891433988955,-0.01122766668960306
153,-0.015119141447181602,0.35017501111126603,-0.02453550399581772
154,-0.01637904598047554,0.3522405456102005,-0.024028303718073088
155,-0.016506070448905962,0.35181733918007313,-0.0336486632979773
156,-0.017671318776420596,0.35437512020550205,-0.028798840179402624
157,-0.018245455743095364,0.34688102537618754,-0.019738936911432456
158,-0.020112083131382665,0.3467508631852824,-0.020831308955734568
159,-0.0217697713363729,0.35107107354162714,-0.017210426132632392
160,-0.01924388193551452,0.36370043891221515,-0.01236191489025145
161,-0.02460045197077965,0.35487695791213136,-0.009759940958972688
162,-0.026031373640168404,0.3560792752436409,-0.01401535535736776
163,-0.026980681271146213,0.36512651986902694,-0.01483927658382727
164,-0.029788543461198025,0.3720950466750079,-0.02088668509987765
165,-0.029571083372234856,0.3672812658451008,-0.01812206461970716
166,-0.029143747416534253,0.3783961202882762,-0.01416301171289127
167,-0.03268986060678134,0.37355931682951454,-0.020801831485203086
168,-0.03177066109698117,0.3702233166570635,-0.013661052709360105
169,-0.03474636870538024,0.3666838841144124,-0.0202594780563047
170,-0.036068475895828934,0.3667289208465136,-0.020987017486205767
171,-0.03581271137228447,0.36372342484964976,-0.003700111632792956
172,-0.03614800532562726,0.3740279332604108,-0.004691431650238331
173,-0.03635686377211171,0.3743167400749741,-0.011295425376633021
174,-0.037452649042502624,0.37368256085753504,-0.011645300922647747
175,-0.0386599078663256,0.37506337526188044,-0.015794743477856213
176,-0.0383795255273539,0.38400150388905996,-0.01624031909977197
177,-0.040380548472376605,0.37671759952584416,-0.015307770088590383
178,-0.04155618520886653,0.3783062190553676,-0.015318851034817324
179,-0.041010858811276266,0.3784502399983444,-0.009324032534517267
180,-0.042455174073238504,0.3791780919769474,-0.013977818517203151
181,-0.04074910491630171,0.385840647515834,-0.019604891149164798
182,-0.04205678877076113,0.3848592042016361,-0.0195168851636053
183,-0.04200607020711835,0.39179108364010645,-0.012510339358696013
184,-0.04291161674806971,0.38270954050622874,-0.01216415687490599
185,-0.04661913288338293,0.3877060163492607,-0.02130854260587097
186,-0.047885557475325434,0.3877385748920526,-0.02125449660900209
187,-0.049274225268116686,0.4032546271946384,-0.014079249600793889
188,-0.046119751425453756,0.40530623828759665,-0.012103308050987957
189,-0.04897818885144617,0.3974829334222034,-0.003619366074707267
190,-0.05069349245115654,0.39883931682562235,-0.00458253224378298
191,-0.04954421454772791,0.4084370508952903,-0.01168153924130863
192,-0.052523066362895415,0.39936866478876304,-0.014000155973928514
193,-0.05218671770494605,0.4007961623881429,-0.011396834732211848
194,-0.052717125695904324,0.41131343457734965,-0.011711452715988023
195,-0.054943199707325634,0.4127555190768747,-0.013496054618044831
196,-0.05598019431198293,0.40338142318667514,-0.012794512126392668
197,-0.05950058616505758,0.40773483605537375,-0.010147849691224821
198,-0.059877946503661406,0.4184256531536909,-0.009492534887244157
199,-0.06136594890692558,0.40968415069223474,-0.009177135414651351
200,-0.06070676417342566,0.40724397484836156,-0.013354469010321057
201,-0.06407650391790427,0.4044402208500647,-0.0198007403084631
202,-0.06532589940922726,0.40439652054720227,-0.02093236246094761
203,-0.06440772058418064,0.41030549670762306,-0.018594743673111723
204,-0.06564351317584284,0.4104906353533029,-0.018573510693313193
205,-0.06605791023584558,0.42256546614132345,-0.019157090591611345
206,-0.06902669045659583,0.424989598321426,-0.00710602037547154
207,-0.06896528164025792,0.4245529930018097,-0.019183451384605844
208,-0.06958704921534394,0.42539604372459777,-0.013747821818624863
209,-0.07128951630046632,0.41648626905837166,-0.018368059124277483
210,-0.0719835253957939,0.4271979656386578,-0.01772687827601746
211,-0.07300698856893297,0.4396292763968006,-0.0092445940949289
212,-0.07470296995218474,0.4310219048446121,-0.007997692659211728
213,-0.0758520824366358,0.4421202229766448,-0.010103660831392629
214,-0.07674532158384005,0.4422628935014646,-0.010072625613185476
215,-0.07829593330678493,0.44356431755496334,-0.004611853623849305
216,-0.08058959214906043,0.44569053337614384,-0.01032757465799259
217,-0.08093590390194957,0.446284880548025,-0.010331109350771632
218,-0.08170436347365848,0.45590711425802427,-0.01980665689939038
219,-0.083746771425115,0.44857328188076373,-0.009983181674321953
220,-0.08509642293270755,0.4485100219439271,-0.009928028127867
221,-0.08700238164156279,0.4395240505296989,-0.010134381953571678
222,-0.08738934782273165,0.4505290054466253,-0.010470916220529862
223,-0.09324592044551458,0.45886422616263983,-0.020911872113588914
224,-0.09567700506505289,0.4490856470055268,-0.02048238784387569
225,-0.0940285227320468,0.4572939306341418,-0.019553074851327942
226,-0.09636240882252993,0.4611470840661135,-0.014708473776722693
227,-0.09674441364615376,0.46262131889097746,-0.012537667837143017
228,-0.09744476084921042,0.45226900407404325,-0.018220927317349887
229,-0.09837422547787454,0.4640099462219697,-0.012527351644355256
230,-0.09961011260237447,0.4643120939713298,-0.012493558703338112
231,-0.1023036951657553,0.47584758159393187,-0.01499774121566528
232,-0.10208048097952216,0.4659932053444767,-0.012463267770791563
233,-0.10514582471643621,0.4551957197830381,-0.020075779359826434
234,-0.10416406595355188,0.4572297634579231,-0.01827335824881708
235,-0.106528998581981,0.4683899185590811,-0.013091397971810345
236,-0.10819018762386984,0.4699367854354181,-0.019753057075353762
237,-0.10851606139450524,0.4700046806620213,-0.013063337294489163
238,-0.1121071644690341,0.4712723533626241,-0.02083810610112516
239,-0.11159597051653539,0.483265994677026,-0.01927475764084946
240,-0.11288856987506697,0.4843681078549052,-0.019291629552435713
241,-0.11583481550134823,0.4756867628039207,-0.0012633052410346846
242,-0.11366843635564074,0.4812065578242297,0.012403778040740956
243,-0.11765558569357147,0.4878608577892138,-0.0014027219094047347
244,-0.11593444325679464,0.481961630801983,0.006318969678087996
245,-0.11749414867739992,0.4826246573234583,0.006757039811822296
246,-0.12328286985388294,0.48008380843742665,-0.0006778970337072213
247,-0.12410665529967205,0.4806413984655339,-0.0006149623512863855
248,-0.12470561377368074,0.4918581507539124,7.150237054660835e-05
249,-0.12622178486216662,0.48260898572050287,-0.00046701500872166346
250,-0.12433470705891542,0.48801203177783037,0.007335271405060156
251,-0.1294827335840653,0.4854907912465343,3.204455261435202e-05
252,-0.13075013885604234,0.497149319869208,-0.00041316261083273326
253,-0.13191759168269737,0.4973634476456108,-3.262115609917876e-05
254,-0.13319585507255818,0.49880950140073305,4.732226025994102e-05
255,-0.13493416913396558,0.498741259378277,0.00020444870113131564
256,-0.13573234414106589,0.5109748916447328,-1.5216769694334498e-05
257,-0.1372733382004186,0.5017919170240495,-0.0017968804337637131
258,-0.13845657706719688,0.5133832824377332,-0.0020172896488271155
259,-0.1404051008455343,0.5036377127393963,0.004454698852446211
260,-0.13746486656145762,0.5191141315104422,0.013012019756801857
261,-0.14337928307938722,0.5168086494892484,-0.0016708433419615892
262,-0.14426102095435603,0.5056863473172561,-0.0012778124584793132
263,-0.1453632773268197,0.5161554353750707,-0.023359799445731542
264,-0.14693537689070243,0.5078550035033,-0.0010982782307937256
265,-0.1443616264878578,0.5116508682565714,-0.010599662838078242
266,-0.14755274471169094,0.5081194317844309,-0.01741970883468648
267,-0.1471138655272856,0.5134608481895704,-0.010303535255075429
268,-0.1484493530275133,0.5267946773044634,0.007234461107826409
269,-0.1507614653758075,0.5288177564652866,0.00718258759039344
270,-0.15448858102084553,0.5352569855529686,0.005266674723509859
271,-0.15624662473411693,0.5372467437939319,-0.009024597131841311
272,-0.1563044077412021,0.5152029904626756,-0.008311216480908767
273,-0.15818355076432847,0.5272982176622218,-0.008601293856537552
274,-0.16026455172814755,0.5280235523467429,-0.016048934766217222
275,-0.161004275033786,0.5413218926957146,-0.008903571437453378
276,-0.16276393792116067,0.5424793225060784,-0.008847537202020299
277,-0.16589639493495809,0.5258706161455791,-0.01801535888986966
278,-0.16467262664888796,0.5326953226389357,-0.008431033124642391
279,-0.16685508168685972,0.533337353139649,-0.01640300970318754
280,-0.1682542216714981,0.5459989628091347,-0.016485467651487506
281,-0.1684105266559127,0.5346279247912165,-0.015983494366838026
282,-0.16627663585266292,0.5386573003498105,0.011013451248346497
283,-0.16717278572353605,0.5513037074123229,0.010996825431129661
284,-0.17268313223975496,0.5369968366745363,-0.003942864331095579
285,-0.1689567194118476,0.5641864664488437,0.011262506042988247
286,-0.17155293130378552,0.5320256369400064,0.011688152089308054
287,-0.17303975311835273,0.553417025191669,-0.011572569357134653
288,-0.17375675769274543,0.5425206535411247,-0.011111683299561428
289,-0.17318425151724065,0.5557285462643686,-0.010440194558611823
290,-0.17440823945059009,0.5568179067633848,-0.010441063681771293
291,-0.17820563748437265,0.5521238625821259,-0.04661634676180665
292,-0.18002520809503542,0.5642969289676619,-0.04760492238404583
293,-0.177845795789495,0.5589166995671219,-0.01041882443758882
294,-0.18106640401193297,0.5582219098981362,-0.011214054184135638
295,-0.18381762259923715,0.5592639279647175,-0.01110630838727207
296,-0.1834811237020036,0.5472450983222218,-0.010674931566208926
297,-0.1869270190945441,0.5617801562537463,-0.011034576554050726
298,-0.18895365100799466,0.575448479211099,-0.011437497338932248
299,-0.19174023885829097,0.5546267275672517,-0.007476927525880653
300,-0.20185751454086595,0.5574398958778157,-0.03564248423743832
301,-0.1899902063466327,0.5671064065554812,-0.014489802473251462
302,-0.19237727532213364,0.5678137194817562,-0.013496641351896183
303,-0.19374260614400066,0.5669416802387109,-0.005295450129260443
304,-0.19678198731012778,0.5810504360223312,-0.006079850612201017
305,-0.1968426975363024,0.5817024050081065,-0.005428763118466601
306,-0.19863630466043683,0.5838786052154613,-0.005420390058768598
307,-0.20330371959910612,0.5794728282863608,-0.03449136547588574
308,-0.20448733759345705,0.5792137572217122,-0.03446117693976733
309,-0.20471264066123657,0.5819704525185557,-0.04362027785497878
310,-0.20684465483658218,0.582845854525403,-0.04370374128613742
311,-0.20872359935306897,0.5840152406602345,-0.043805751274024404
312,-0.20902811128882895,0.5735318303901314,-0.04316557101456307
313,-0.21039056041514953,0.5865633000712468,-0.04400427663688608
314,-0.21221295143106883,0.5875673783819756,-0.044093911957148596
315,-0.21425605104597586,0.5998586038242518,-0.044992857649474284
316,-0.2142421647350071,0.5889329746159663,-0.04421142350753937
317,-0.216073412138259,0.5894034748789794,-0.04426298900811251
318,-0.2177185798960852,0.6030594936767057,-0.04525563790831252
319,-0.22083746780614855,0.6037402527066992,-0.04565054261703354
320,-0.22088224674591467,0.6060183659821191,-0.04549818682178704
321,-0.22381787699112557,0.6183463359625853,-0.03659473561159385
322,-0.22357438960232925,0.6072130275618891,-0.04560996185740539
323,-0.2255650173231826,0.6076337736425345,-0.035952162658821916
324,-0.2251041763057318,0.5964771206407161,-0.03528643285487355
325,-0.22558787183034087,0.5959552673834527,-0.04482461572954527
326,-0.2289791099061954,0.6101766795560345,-0.04587478248945753
327,-0.23018927145979495,0.611056401523981,-0.045949534017094354
328,-0.23147784469689972,0.6124284236555194,-0.04606025752359798
329,-0.23505879386932513,0.6242723660472457,-0.04694226642808869
330,-0.2341792255982696,0.6143313160249176,-0.046222768964387914
331,-0.2346472466198469,0.633648753159898,-0.019103911747476533
332,-0.2360551654839242,0.6334310375621869,-0.019076191528735298
333,-0.23884888919331085,0.6224276020156764,-0.01346883718488879
334,-0.24095239584864042,0.6365707552402369,-0.013935023120188794
335,-0.24315332674228549,0.6360540674282245,-0.01380824811022048
336,-0.24348881865819297,0.6389358103608143,-0.004481229717072023
337,-0.24726394106473581,0.6526621417392081,-0.014276642867996514
338,-0.24664740100520713,0.6396914356733536,-0.013805784569088708
339,-0.2509761166147101,0.6537622646578494,-0.014141934705978527
340,-0.2505033391387154,0.6436268025875601,-0.0019267290071122434
343,-0.2528018903431955,0.6205922531839898,-0.020984605572592074
344,-0.2551172177163037,0.6232967967402331,-0.002459024293914182
345,-0.2571291302770678,0.6376253649373963,0.009868535402405502
346,-0.25964423763169364,0.6628837171057587,0.00971690012918612
347,-0.2601551172663053,0.6511279402613611,-8.252662308918385e-05
348,-0.2616654117543633,0.6400544531579717,0.0003500072267672988
349,-0.26560230401640944,0.6643763087443576,-2.626022243829365e-05
350,-0.2660376395072035,0.6550128854814438,7.873828735027733e-05
351,-0.2697659512074227,0.6814987986155413,-0.00017460529392958335
352,-0.27031384621087545,0.668576368234492,0.00014056712088910198
353,-0.2715800700628788,0.6701985692025323,9.1439111122988e-05
354,-0.2731811204114133,0.671334174955112,4.796687190337934e-05
355,-0.27505497181101174,0.6715141059517062,0.00018495866238560366
356,-0.27458351738047465,0.6600394246898563,0.0003721778825002339
357,-0.27921609203241154,0.6847996380538816,0.00013095918024932582
358,-0.27890530722678997,0.675954309424393,0.0002776481528640115
359,-0.2808908410067024,0.6781665292821325,0.0003268538601597683
360,-0.28327009135265874,0.6916811583912211,0.00018846988797461758
361,-0.2852532879558861,0.6786857803500723,0.0029879895938175714
362,-0.28460391580421857,0.6682302761868653,0.003220182059062854
363,-0.2872516213973564,0.6817962911555462,0.003053016800949996
364,-0.28903799845677947,0.6807855363094649,0.003212837094792531
365,-0.290405724439429,0.6838542374241751,0.013714398232005716
366,-0.2921804810088563,0.6828351278597675,0.013871086890371129
367,-0.29463370506625386,0.6985903573470795,0.013949107640572712
368,-0.2964610370293057,0.6987581504328167,0.014100747414567748
369,-0.29913068053310576,0.7121236459666072,0.014117121903501296
370,-0.2993226794034656,0.7019892998834157,0.003294139498918925
371,-0.3006976624627857,0.7009673723926703,0.0035377235695344088
372,-0.3024707033645015,0.7003477356525522,0.0036860626666881426
373,-0.30451103427999626,0.7024598609877553,0.0037809882651630537
374,-0.3059001011075666,0.7038668538346019,0.0038464442405537168
375,-0.3072894761859934,0.7027916157859447,0.003978500766366782
376,-0.308174610027173,0.7042119801855122,0.004006160861755505
377,-0.31016613702888735,0.7055396822097014,0.0041185003786646975
378,-0.311992270531507,0.7057681364642083,0.004248036488922975
379,-0.3158391814249434,0.7214243439079984,-0.023184699739891332
380,-0.3175032507937005,0.7197607150952896,-0.023027974694743575
385,-0.32407356675483695,0.7288973003643117,0.004351295058028639
386,-0.3260324187880767,0.7299643268163528,0.004461739230519714
387,-0.3255495401031384,0.7180486127623182,0.0026981221042034625
388,-0.32780451742249717,0.7182067417367524,0.0028467829151054697
389,-0.32999446917768055,0.7341222618778591,0.016186183742009325
390,-0.33117927520715257,0.7212538935074486,0.0050421037541067484
391,-0.33411547876556985,0.7380186183690584,0.00502655912859944
392,-0.3336027053795228,0.7222095443116008,0.005412491371253485
393,-0.337713612352003,0.7372660857633123,0.005314049037774587
394,-0.33815344942839765,0.7371526786011552,0.005349766351203149
395,-0.3382319488481897,0.7273960062946435,0.004326374772439516
396,-0.343588417958483,0.7551546150371448,0.004103521067797581
397,-0.3415562028179939,0.7291590474134596,0.004465534722069953
398,-0.3444152672277213,0.7428913798921261,0.004366035570279567
399,-0.3510125840249321,0.7716097936195981,0.004712526289702538
402,-0.3577221729942724,0.7547736225322348,-0.009304211204345124
403,-0.3600015610054477,0.7519485556776114,-0.026993167376130403
404,-0.36224705236893484,0.7542278922109634,-0.027030458140551772
405,-0.36336482590113306,0.7539178023181247,-0.040885522375710234
406,-0.37252621582294837,0.7700627756733757,-0.03323384804463371
407,-0.3674133884231752,0.757010450726724,-0.025476224267220335
408,-0.3663434726753954,0.744914273420259,-0.024948273930888887
409,-0.37380401447671,0.7741741249644496,-0.02610268063371067
410,-0.37211918921552845,0.762419298322059,-0.025605870060142887
411,-0.3708545574008747,0.7464374847777394,-0.03188547407967919
412,-0.3755869968131571,0.7633479174728302,-0.03269262157083902
413,-0.37683888905889573,0.7605766865133751,-0.03251349965984231
414,-0.3789090401107685,0.7649270792551515,-0.032701443771843544
415,-0.37853304705989965,0.7524708380073186,-0.016818171604434065
416,-0.3856518609322055,0.7827882986014804,-0.01781220120873362
417,-0.3820075211297174,0.7546312050880221,-0.01677355745997973
418,-0.38507485177359807,0.7675729171939518,-0.03192411436172961
419,-0.386828993860419,0.7701489722820923,-0.03202021795620699
420,-0.3840250388731897,0.7750784141798708,-0.03308505184450693
421,-0.39035484003272813,0.7718944092359328,-0.032567318839062206
422,-0.3908517017600952,0.7705626448217429,-0.03248990209830198
